Time(s),True Position X(m),True Position Y(m),True Position Z(m),TRUKF Estimated Position X(m),TRUKF Estimated Position Y(m),TRUKF Estimated Position Z(m)
2.871000000000000227e+02,-1.847644516297765804e+01,-6.408539655801980928e+00,-6.002988960966519905e+00,-1.443603678070432217e+01,-9.377242701327176633e+00,-5.987487985010402802e+00
2.871999999999999886e+02,-1.851602030676066946e+01,-6.396488329444904863e+00,-6.001755705045766831e+00,-1.444064863577560587e+01,-9.375409782837614614e+00,-6.000368510113490927e+00
2.873000000000000114e+02,-1.855554346952957445e+01,-6.384600598820984629e+00,-6.000449971294235851e+00,-1.444377001843165864e+01,-9.374193964406195789e+00,-6.020365704605683099e+00
2.874000000000000341e+02,-1.859501454032886869e+01,-6.372876597422386880e+00,-5.999079809994707801e+00,-1.444588691196705810e+01,-9.373395737763095426e+00,-6.040364424963742707e+00
2.875000000000000000e+02,-1.863443340834930240e+01,-6.361316456902672556e+00,-5.997653668647219050e+00,-1.444733040639886212e+01,-9.372879043714972269e+00,-6.060363837292880085e+00
2.876000000000000227e+02,-1.867379996292820366e+01,-6.349920307075356263e+00,-5.996180339887415833e+00,-1.444831969076471445e+01,-9.372551571304688522e+00,-6.080363565810603887e+00
2.876999999999999886e+02,-1.871311409354970934e+01,-6.338688275912437220e+00,-5.994668907277035608e+00,-1.444900058072093074e+01,-9.372354637971314517e+00,-6.100363440211741484e+00
2.878000000000000114e+02,-1.875237568984515946e+01,-6.327620489542951532e+00,-5.993128689300720957e+00,-1.444947224472041469e+01,-9.372248737607343116e+00,-6.120363381791202428e+00
2.879000000000000341e+02,-1.879158464159339204e+01,-6.316717072251563536e+00,-5.991569181914472964e+00,-1.444980320768747184e+01,-9.372203242654641997e+00,-6.140363353889614295e+00
2.880000000000000000e+02,-1.883074083872100246e+01,-6.305978146477178470e+00,-5.989999999999916724e+00,-1.491202270358721194e+01,-9.102383071811011916e+00,-5.947110567457957409e+00
2.881000000000000227e+02,-1.886984417130273428e+01,-6.295403832811542699e+00,-5.988430818085359597e+00,-1.491902308464026738e+01,-9.100096873612702808e+00,-5.981794728421979457e+00
2.881999999999999886e+02,-1.890889452956167816e+01,-6.284994249997932769e+00,-5.986871310699112492e+00,-1.492374905602978252e+01,-9.098582020450256991e+00,-5.987090846505526365e+00
2.883000000000000114e+02,-1.894789180386967686e+01,-6.274749514929776950e+00,-5.985331092722798729e+00,-1.492694364695785936e+01,-9.097585925700835574e+00,-6.007088046905595391e+00
2.884000000000000341e+02,-1.898683588474761663e+01,-6.264669742649362050e+00,-5.983819660112417615e+00,-1.492910771078895316e+01,-9.096939244330696894e+00,-6.027086771522665920e+00
2.885000000000000000e+02,-1.902572666286568293e+01,-6.254755046346543779e+00,-5.982346331352615287e+00,-1.493057694075893060e+01,-9.096527325610134440e+00,-6.047086189435760595e+00
2.886000000000000227e+02,-1.906456402904371927e+01,-6.245005537357474878e+00,-5.980920190005125647e+00,-1.493157915003403424e+01,-9.096272065871334078e+00,-6.067085922038732093e+00
2.886999999999999886e+02,-1.910334787425150793e+01,-6.235421325163345685e+00,-5.979550028705598486e+00,-1.493226702992566146e+01,-9.096119916500789770e+00,-6.087085797956302891e+00
2.888000000000000114e+02,-1.914207808960907542e+01,-6.226002517389177981e+00,-5.978244294954067506e+00,-1.493274299037914687e+01,-9.096035043406754284e+00,-6.107085739520768719e+00
2.889000000000000341e+02,-1.918075456638703713e+01,-6.216749219802577997e+00,-5.977011039033312656e+00,-1.493307254488809299e+01,-9.095995304597026987e+00,-6.127085711974412874e+00
2.890000000000000000e+02,-1.921937719600684247e+01,-6.207661536312587103e+00,-5.975857864376186157e+00,-1.533390420303052259e+01,-8.793139288852712454e+00,-5.932172767404136238e+00
2.891000000000000227e+02,-1.925794587004111591e+01,-6.198739568968489877e+00,-5.974791880687916112e+00,-1.534083358273689868e+01,-8.790613996845065614e+00,-5.962649666113657432e+00
2.891999999999999886e+02,-1.929646048021395544e+01,-6.189983417958684342e+00,-5.973819660112417829e+00,-1.534550801612824777e+01,-8.788926617599267743e+00,-5.972152989079966723e+00
2.893000000000000114e+02,-1.933492091840123805e+01,-6.181393181609541543e+00,-5.972947196712834916e+00,-1.534866365635113361e+01,-8.787803695991224018e+00,-5.992150184128734125e+00
2.894000000000000341e+02,-1.937332707663090758e+01,-6.172968956384318417e+00,-5.972179869516149431e+00,-1.535079463109981113e+01,-8.787060638839307103e+00,-6.012148910791371925e+00
2.895000000000000000e+02,-1.941167884708332281e+01,-6.164710836882056455e+00,-5.971522409349691252e+00,-1.535223623359861200e+01,-8.786574008157568727e+00,-6.032148332026201487e+00
2.896000000000000227e+02,-1.944997612209150972e+01,-6.156618915836528316e+00,-5.970978869674013367e+00,-1.535321583536547152e+01,-8.786259659323143012e+00,-6.052148067415748400e+00
2.896999999999999886e+02,-1.948821879414143865e+01,-6.148693284115218205e+00,-5.970552601591963437e+00,-1.535388488340123025e+01,-8.786061867866239439e+00,-6.072147945728694651e+00
2.898000000000000114e+02,-1.952640675587245767e+01,-6.140934030718241843e+00,-5.970246233188014173e+00,-1.535434624809470705e+01,-8.785941976402835252e+00,-6.092147888920777632e+00
2.899000000000000341e+02,-1.956453990007742405e+01,-6.133341242777424540e+00,-5.970061653325253737e+00,-1.535466700193679657e+01,-8.785871680188172661e+00,-6.112147861964613682e+00
2.900000000000000000e+02,-1.960261811970315549e+01,-6.125915005555251369e+00,-5.969999999999917151e+00,-1.554867715889690416e+01,-8.743969096038240352e+00,-5.901282348603105632e+00
2.901000000000000227e+02,-1.964064130785062190e+01,-6.118655402443959446e+00,-5.970061653325254625e+00,-1.554902240078832598e+01,-8.741485150051948594e+00,-5.921280776246391042e+00
2.901999999999999886e+02,-1.967860935777526166e+01,-6.111562514964589354e+00,-5.970246233188014173e+00,-1.554926068402697936e+01,-8.739825997999854934e+00,-5.905465510536195950e+00
2.903000000000000114e+02,-1.971652216288737591e+01,-6.104636422766038351e+00,-5.970552601591963437e+00,-1.554942646312690080e+01,-8.738721575604648351e+00,-5.961279762032633656e+00
2.904000000000000341e+02,-1.975437961675229914e+01,-6.097877203624223696e+00,-5.970978869674014256e+00,-1.554954252773036139e+01,-8.737992359383351726e+00,-5.981279625725346882e+00
2.905000000000000000e+02,-1.979218161309077573e+01,-6.091284933441150073e+00,-5.971522409349691252e+00,-1.554962023552412553e+01,-8.737518966393597708e+00,-6.001279568190408753e+00
2.906000000000000227e+02,-1.982992804577926194e+01,-6.084859686244101340e+00,-5.972179869516149431e+00,-1.554966955939494611e+01,-8.737216102423081665e+00,-6.021279544650536941e+00
2.906999999999999886e+02,-1.986761880885015330e+01,-6.078601534184786104e+00,-5.972947196712834916e+00,-1.554969643006854874e+01,-8.737027791801590837e+00,-6.041279535604804352e+00
2.908000000000000114e+02,-1.990525379649215054e+01,-6.072510547538540138e+00,-5.973819660112417829e+00,-1.554970638705648156e+01,-8.736916993161210954e+00,-6.061279532510933876e+00
2.909000000000000341e+02,-1.994283290305056511e+01,-6.066586794703516361e+00,-5.974791880687916112e+00,-1.554970082973713907e+01,-8.736860408943474710e+00,-6.081279531702769248e+00
2.910000000000000000e+02,-1.998035602302753588e+01,-6.060830342199952980e+00,-5.975857864376185269e+00,-1.593404152422396436e+01,-8.425164413873044822e+00,-5.933524929130302716e+00
2.911000000000000227e+02,-2.001782305108243776e+01,-6.055241254669377682e+00,-5.977011039033313544e+00,-1.594088392827759826e+01,-8.423280915710421368e+00,-5.973167737564192059e+00
2.911999999999999886e+02,-2.005523388203204505e+01,-6.049819594873932616e+00,-5.978244294954066618e+00,-1.594547900411905417e+01,-8.422030420526372296e+00,-5.973506663230619296e+00
2.913000000000000114e+02,-2.009258841085092939e+01,-6.044565423695638984e+00,-5.979550028705597597e+00,-1.594855954479461957e+01,-8.421205100325414250e+00,-5.993504120347891373e+00
2.914000000000000341e+02,-2.012988653267174755e+01,-6.039478800135713144e+00,-5.980920190005126535e+00,-1.595061887853372440e+01,-8.420662944992868049e+00,-6.013502986618793678e+00
2.915000000000000000e+02,-2.016712814278547583e+01,-6.034559781313918236e+00,-5.982346331352615287e+00,-1.595198934157333426e+01,-8.420311274435459126e+00,-6.033502486152251265e+00
2.916000000000000227e+02,-2.020431313664175477e+01,-6.029808422467910489e+00,-5.983819660112418504e+00,-1.595289566947525017e+01,-8.420089627768350127e+00,-6.053502268511689266e+00
2.916999999999999886e+02,-2.024144140984915197e+01,-6.025224776952637029e+00,-5.985331092722798729e+00,-1.595349068510097368e+01,-8.419956834650133004e+00,-6.073502175592071950e+00
2.918000000000000114e+02,-2.027851285817548543e+01,-6.020808896239710606e+00,-5.986871310699111604e+00,-1.595387608720418093e+01,-8.419883457150277195e+00,-6.093502137112275285e+00
2.919000000000000341e+02,-2.031552737754809002e+01,-6.016560829916844710e+00,-5.988430818085360485e+00,-1.595411734652493685e+01,-8.419850560467994072e+00,-6.113502122290206842e+00
2.920000000000000000e+02,-2.035248486405414070e+01,-6.012480625687304681e+00,-5.989999999999916724e+00,-1.642696312124405722e+01,-8.222687464806295310e+00,-5.948477118486420245e+00
2.921000000000000227e+02,-2.038938521394090131e+01,-6.008568329369358807e+00,-5.991569181914473852e+00,-1.643403779644579288e+01,-8.221393530489997659e+00,-5.996793525077769971e+00
2.921999999999999886e+02,-2.042622832361604779e+01,-6.004823984895770295e+00,-5.993128689300720957e+00,-1.643878162990083069e+01,-8.220537389538037587e+00,-5.988458372902210947e+00
2.923000000000000114e+02,-2.046301408964793822e+01,-6.001247634313310542e+00,-5.994668907277034720e+00,-1.644195841874464392e+01,-8.219974361682188757e+00,-6.008455770485965353e+00
2.924000000000000341e+02,-2.049974240876592901e+01,-5.997839317782261759e+00,-5.996180339887415833e+00,-1.644407974585809384e+01,-8.219607951640787391e+00,-6.028454611881145730e+00
2.925000000000000000e+02,-2.053641317786065557e+01,-5.994599073575999526e+00,-5.997653668647218161e+00,-1.644548879787070206e+01,-8.219374270547778139e+00,-6.048454101866036048e+00
2.926000000000000227e+02,-2.057302629398430582e+01,-5.991526938080543374e+00,-5.999079809994707801e+00,-1.644641620864304699e+01,-8.219229659433002766e+00,-6.068453881614044754e+00
2.926999999999999886e+02,-2.060958165435089740e+01,-5.988622945794149999e+00,-6.000449971294235851e+00,-1.644701300059077198e+01,-8.219144046685528338e+00,-6.088453790741295002e+00
2.928000000000000114e+02,-2.064607915633663282e+01,-5.985887129326929568e+00,-6.001755705045766831e+00,-1.644738760883285877e+01,-8.219101776706772000e+00,-6.108453755211741942e+00
2.929000000000000341e+02,-2.068251869748011629e+01,-5.983319519400467357e+00,-6.002988960966520793e+00,-1.644761247343157962e+01,-8.219086945783669051e+00,-6.128453742515727498e+00
2.930000000000000000e+02,-2.071890017548268048e+01,-5.980920144847505782e+00,-6.004142135623647292e+00,-1.691117278029591731e+01,-8.042144028897521224e+00,-5.962966958611294110e+00
2.931000000000000227e+02,-2.075522348820866014e+01,-5.978689032611596232e+00,-6.005208119311917336e+00,-1.691827731529720680e+01,-8.041128948489708606e+00,-6.013475865769515316e+00
2.931999999999999886e+02,-2.079148853368565852e+01,-5.976626207746795316e+00,-6.006180339887415620e+00,-1.692303701870372024e+01,-8.040458841315299310e+00,-6.002948301472936343e+00
2.933000000000000114e+02,-2.082769521010488489e+01,-5.974731693417416167e+00,-6.007052803286998532e+00,-1.692621802364893924e+01,-8.040022424888514152e+00,-6.022945723993911926e+00
2.934000000000000341e+02,-2.086384341582140678e+01,-5.973005510897712256e+00,-6.007820130483684018e+00,-1.692833626497933608e+01,-8.039742004915741092e+00,-6.042944582565916711e+00
2.935000000000000000e+02,-2.089993304935441287e+01,-5.971447679571701528e+00,-6.008477590650142197e+00,-1.692974029248398438e+01,-8.039567077059222910e+00,-6.062944082086406894e+00
2.936000000000000227e+02,-2.093596400938757895e+01,-5.970058216932894624e+00,-6.009021130325820081e+00,-1.693066185516430266e+01,-8.039465333295806815e+00,-6.082943867177861286e+00
2.936999999999999886e+02,-2.097193619476923132e+01,-5.968837138584142110e+00,-6.009447398407870011e+00,-1.693125895933819791e+01,-8.039412940089135873e+00,-6.102943777358048827e+00
2.938000000000000114e+02,-2.100784950451273403e+01,-5.967784458237417766e+00,-6.009753766811819276e+00,-1.693163440244719453e+01,-8.039393816309045704e+00,-6.122943742027205261e+00
2.939000000000000341e+02,-2.104370383779674469e+01,-5.966900187713704895e+00,-6.009938346674579712e+00,-1.693185732951090472e+01,-8.039398362982538515e+00,-6.142943729597915237e+00
2.940000000000000000e+02,-2.107949909396546673e+01,-5.966184336942832900e+00,-6.009999999999916298e+00,-1.732972184371851299e+01,-7.828109040660512719e+00,-5.969035252393924296e+00
2.941000000000000227e+02,-2.111523517252897975e+01,-5.965636913963381360e+00,-6.009938346674579712e+00,-1.733687553529969350e+01,-7.827368021735392034e+00,-6.021859265243281634e+00
2.941999999999999886e+02,-2.115091197316346339e+01,-5.965257924922580557e+00,-6.009753766811819276e+00,-1.734166789420129362e+01,-7.826880381820276789e+00,-6.009016515142110215e+00
2.943000000000000114e+02,-2.118652939571151350e+01,-5.965047374076261733e+00,-6.009447398407870011e+00,-1.734486872669671698e+01,-7.826566543392208253e+00,-6.029013929019103379e+00
2.944000000000000341e+02,-2.122208734018246545e+01,-5.965005263788778933e+00,-6.009021130325820081e+00,-1.734699863045369028e+01,-7.826368143871727412e+00,-6.049012785023289318e+00
2.945000000000000000e+02,-2.125758570675258241e+01,-5.965131594533009007e+00,-6.008477590650142197e+00,-1.734840421824366175e+01,-7.826246657770731474e+00,-6.069012287408122042e+00
2.946000000000000227e+02,-2.129302439576540351e+01,-5.965426364890330291e+00,-6.007820130483684018e+00,-1.734931779044260836e+01,-7.826179541981663768e+00,-6.089012077627348418e+00
2.946999999999999886e+02,-2.132840330773200321e+01,-5.965889571550649251e+00,-6.007052803286998532e+00,-1.734989795996913031e+01,-7.826148656366878065e+00,-6.109011993239520599e+00
2.948000000000000114e+02,-2.136372234333127196e+01,-5.966521209312425356e+00,-6.006180339887415620e+00,-1.735025382307333786e+01,-7.826142648409631697e+00,-6.129011961570833833e+00
2.949000000000000341e+02,-2.139898140341017552e+01,-5.967321271082747458e+00,-6.005208119311917336e+00,-1.735046021297672780e+01,-7.826153611073769056e+00,-6.149011950891588363e+00
2.950000000000000000e+02,-2.143418038898409961e+01,-5.968289747877390639e+00,-6.004142135623647292e+00,-1.749887149968296285e+01,-7.821172178259480745e+00,-5.945219396492833930e+00
2.951000000000000227e+02,-2.146931920123702753e+01,-5.969426628820942327e+00,-6.002988960966520793e+00,-1.750015559295295020e+01,-7.820215190020212148e+00,-5.965218755302051257e+00
2.951999999999999886e+02,-2.150439774152189543e+01,-5.970731901146903553e+00,-6.001755705045765943e+00,-1.750099412387514874e+01,-7.819602305173661172e+00,-6.037340507058567063e+00
2.953000000000000114e+02,-2.153941591136084099e+01,-5.972205550197839941e+00,-6.000449971294235851e+00,-1.750153116945267584e+01,-7.819221703988670669e+00,-6.005218377290650444e+00
2.954000000000000341e+02,-2.157437361244548057e+01,-5.973847559425545128e+00,-5.999079809994707801e+00,-1.750186124748519134e+01,-7.818997990658147046e+00,-6.025218337540820812e+00
2.955000000000000000e+02,-2.160927074663720049e+01,-5.975657910391236172e+00,-5.997653668647219050e+00,-1.750204886191186304e+01,-7.818881321055783040e+00,-6.045218325338074905e+00
2.956000000000000227e+02,-2.164410721596741638e+01,-5.977636582765743611e+00,-5.996180339887415833e+00,-1.750213979340783155e+01,-7.818836523672056060e+00,-6.065218322769238668e+00
2.956999999999999886e+02,-2.167888292263780770e+01,-5.979783554329751283e+00,-5.994668907277035608e+00,-1.750216416474950165e+01,-7.818840108003223044e+00,-6.085218322617536479e+00
2.958000000000000114e+02,-2.171359776902071204e+01,-5.982098800974045005e+00,-5.993128689300720957e+00,-1.750214110467147322e+01,-7.818878542847413016e+00,-6.105218322115285368e+00
2.959000000000000341e+02,-2.174825165765926727e+01,-5.984582296699780812e+00,-5.991569181914472964e+00,-1.750208302812525929e+01,-7.818940227524464603e+00,-6.125218320320813703e+00
2.960000000000000000e+02,-2.178284449126775257e+01,-5.987234013618774497e+00,-5.989999999999916724e+00,-1.793105976425601256e+01,-7.648139738421313893e+00,-5.950905348415970408e+00
2.961000000000000227e+02,-2.181737617273187979e+01,-5.990053921953824911e+00,-5.988430818085359597e+00,-1.793793898344869930e+01,-7.648431586320588949e+00,-6.017917739014065681e+00
2.961999999999999886e+02,-2.185184660510897814e+01,-5.993041990039033706e+00,-5.986871310699112492e+00,-1.794253019023171092e+01,-7.648667570265597071e+00,-5.990888208278879468e+00
2.963000000000000114e+02,-2.188625569162839213e+01,-5.996198184320165936e+00,-5.985331092722798729e+00,-1.794557683841807361e+01,-7.648868562943389904e+00,-6.010885877527262444e+00
2.964000000000000341e+02,-2.192060333569163788e+01,-5.999522469355039078e+00,-5.983819660112417615e+00,-1.794758051962401169e+01,-7.649048169475913816e+00,-6.030884865752449642e+00
2.965000000000000000e+02,-2.195488944087272642e+01,-6.003014807813910281e+00,-5.982346331352615287e+00,-1.794888182472562477e+01,-7.649216356005494433e+00,-6.050884435327398947e+00
