时间(s),真实位置X(m),真实位置Y(m),真实位置Z(m),ESKF估计位置X(m),ESKF估计位置Y(m),ESKF估计位置Z(m)
1.570000000000000107e+01,-1.009415124197203504e-15,-5.495000000000011653e+00,-1.574668907277119390e+00,7.129243068894392188e+00,4.917630387352776022e-01,-1.614943922510991392e+00
1.580000000000000071e+01,-1.015844519892727076e-15,-5.530000000000011795e+00,-1.583128689300805858e+00,7.377493658937225973e+00,5.761424002831823099e-01,-1.603931020538313046e+00
1.590000000000000036e+01,-1.022273915588250647e-15,-5.565000000000011937e+00,-1.591569181914558095e+00,7.611884696074095125e+00,6.513390491073504096e-01,-1.588663083219807204e+00
1.600000000000000000e+01,-1.028703311283774219e-15,-5.600000000000012079e+00,-1.600000000000001199e+00,6.539330121751524061e+00,-3.378065712138202392e-01,-1.572931421111895656e+00
1.610000000000000142e+01,-1.035132706979297791e-15,-5.635000000000012221e+00,-1.608430818085444303e+00,6.832779088923806476e+00,-1.926559808496328963e-01,-1.554033862101155794e+00
1.619999999999999929e+01,-1.041562102674821362e-15,-5.670000000000012363e+00,-1.616871310699196540e+00,7.099827463180005793e+00,-7.092391124013998349e-02,-1.534295642836008611e+00
1.630000000000000071e+01,-1.047991498370344934e-15,-5.705000000000012506e+00,-1.625331092722883009e+00,7.361014029756419497e+00,2.403898183842177044e-02,-1.521502760975890212e+00
1.640000000000000213e+01,-1.054420894065868505e-15,-5.740000000000012648e+00,-1.633819660112502348e+00,7.602249561324617488e+00,1.121912595554715036e-01,-1.518083518525395803e+00
1.650000000000000000e+01,-1.060850289761392077e-15,-5.775000000000012790e+00,-1.642346331352699362e+00,7.842004697431404381e+00,1.733185387554632972e-01,-1.526023044122577277e+00
1.660000000000000142e+01,-1.067279685456915649e-15,-5.810000000000012932e+00,-1.650920190005210397e+00,8.078447368245255333e+00,2.188036369974107054e-01,-1.547333512475309814e+00
1.669999999999999929e+01,-1.073709081152439220e-15,-5.845000000000013074e+00,-1.659550028705682356e+00,8.310403106899691750e+00,2.452133543697778972e-01,-1.578648357501139632e+00
1.680000000000000071e+01,-1.080138476847962792e-15,-5.880000000000013216e+00,-1.668244294954151830e+00,8.539760689801436655e+00,2.557076577687616981e-01,-1.623656623014329892e+00
1.690000000000000213e+01,-1.086567872543486363e-15,-5.915000000000013358e+00,-1.677011039033397655e+00,8.755352298031830571e+00,2.497234919961197064e-01,-1.680238649164207843e+00
1.700000000000000000e+01,-1.092997268239009935e-15,-5.950000000000013500e+00,-1.685857864376270276e+00,7.632190278431792763e+00,-6.533801877140315018e-01,-1.748014682021768129e+00
1.710000000000000142e+01,-1.099426663934533507e-15,-5.985000000000013642e+00,-1.694791880688000685e+00,7.985907829878012620e+00,-7.162925464387388530e-01,-1.828368694821177920e+00
1.719999999999999929e+01,-1.105856059630057078e-15,-6.020000000000013785e+00,-1.703819660112502410e+00,8.324455107921778563e+00,-7.898449768175616059e-01,-1.917006632323826842e+00
1.730000000000000071e+01,-1.112285455325580650e-15,-6.055000000000013927e+00,-1.712947196712919506e+00,8.643401738149742997e+00,-8.834525112234973276e-01,-2.012147122591720905e+00
1.740000000000000213e+01,-1.118714851021104222e-15,-6.090000000000014069e+00,-1.722179869516234030e+00,8.936111749516962632e+00,-9.805202053132477946e-01,-2.113576284979268305e+00
1.750000000000000000e+01,-1.125144246716627793e-15,-6.125000000000014211e+00,-1.731522409349775637e+00,9.209790760459339864e+00,-1.091224709219590805e+00,-2.218718013005872347e+00
1.760000000000000142e+01,-1.131573642412151365e-15,-6.160000000000014353e+00,-1.740978869674098206e+00,9.470312516541891767e+00,-1.207081956951830293e+00,-2.325646956046848679e+00
1.769999999999999929e+01,-1.138003038107674936e-15,-6.195000000000014495e+00,-1.750552601592047841e+00,9.707755801028483233e+00,-1.335505662568730934e+00,-2.431676573136564379e+00
1.780000000000000071e+01,-1.144432433803198508e-15,-6.230000000000014637e+00,-1.760246233188098586e+00,9.927024514833941993e+00,-1.471022176905609102e+00,-2.533804454945097540e+00
1.790000000000000213e+01,-1.150861829498722080e-15,-6.265000000000014779e+00,-1.770061653325338824e+00,1.012282660947657575e+01,-1.613113450328982346e+00,-2.629753964203120020e+00
1.800000000000000000e+01,-1.157291225194245651e-15,-6.300000000000014921e+00,-1.780000000000001359e+00,8.665121445839409020e+00,-2.460608748059737838e+00,-2.703571750888943193e+00
1.810000000000000142e+01,-1.163720620889769223e-15,-6.335000000000015064e+00,-1.790061653325338842e+00,8.904208716047227412e+00,-2.678766409238108270e+00,-2.787293523891170466e+00
1.819999999999999929e+01,-1.170150016585292794e-15,-6.370000000000015206e+00,-1.800246233188098621e+00,9.103714755632713818e+00,-2.902179169535030301e+00,-2.850625634726049018e+00
1.830000000000000071e+01,-1.176579412280816366e-15,-6.405000000000015348e+00,-1.810552601592047894e+00,9.259728300776094656e+00,-3.112632139630035599e+00,-2.896450298601942919e+00
1.840000000000000213e+01,-1.183008807976339938e-15,-6.440000000000015490e+00,-1.820978869674098277e+00,9.376263044997832807e+00,-3.305517589911567633e+00,-2.923957850751186527e+00
1.850000000000000000e+01,-1.189438203671863509e-15,-6.475000000000015632e+00,-1.831522409349775726e+00,9.453990331063089059e+00,-3.472352668459210978e+00,-2.935806255299453049e+00
1.860000000000000142e+01,-1.195867599367387081e-15,-6.510000000000015774e+00,-1.842179869516234136e+00,9.502609404685639305e+00,-3.610349486987675327e+00,-2.929277390642348600e+00
1.869999999999999929e+01,-1.202296995062910653e-15,-6.545000000000015916e+00,-1.852947196712919631e+00,9.532318719298119802e+00,-3.725256377112846629e+00,-2.907903214081673404e+00
1.880000000000000071e+01,-1.208726390758434224e-15,-6.580000000000016058e+00,-1.863819660112502552e+00,9.541730231512598692e+00,-3.798266432331599773e+00,-2.869022608577387778e+00
1.890000000000000213e+01,-1.215155786453957796e-15,-6.615000000000016200e+00,-1.874791880688000845e+00,9.536708640209250021e+00,-3.836096099473182974e+00,-2.816149753228961217e+00
1.900000000000000000e+01,-1.221585182149481367e-15,-6.650000000000016342e+00,-1.885857864376270454e+00,8.128683539476632802e+00,-4.154405356573374952e+00,-2.737393154755637603e+00
1.910000000000000142e+01,-1.228014577845004939e-15,-6.685000000000016485e+00,-1.897011039033397850e+00,8.148270199254882939e+00,-4.094258197977556080e+00,-2.664440017348713940e+00
1.920000000000000284e+01,-1.234443973540528511e-15,-6.720000000000016627e+00,-1.908244294954152043e+00,8.169829051787253604e+00,-4.024264195267989841e+00,-2.571324340066699410e+00
1.930000000000000071e+01,-1.240873369236052082e-15,-6.755000000000016769e+00,-1.919550028705682587e+00,8.198255973801600760e+00,-3.943537198733669147e+00,-2.470493384276844395e+00
1.940000000000000213e+01,-1.247302764931575654e-15,-6.790000000000016911e+00,-1.930920190005210646e+00,8.237914584174820476e+00,-3.870215115411025142e+00,-2.365947818732575314e+00
1.950000000000000000e+01,-1.253732160627099225e-15,-6.825000000000017053e+00,-1.942346331352699629e+00,8.272366362446192056e+00,-3.802682749799422002e+00,-2.264327243207093776e+00
1.960000000000000142e+01,-1.260161556322622797e-15,-6.860000000000017195e+00,-1.953819660112502632e+00,8.318573305351320002e+00,-3.744595262206207309e+00,-2.169332403896087502e+00
1.970000000000000284e+01,-1.266590952018146369e-15,-6.895000000000017337e+00,-1.965331092722883533e+00,8.360049360210561886e+00,-3.695973721366122344e+00,-2.086470619221950429e+00
1.980000000000000071e+01,-1.273020347713669940e-15,-6.930000000000017479e+00,-1.976871310699196860e+00,8.402535171172607065e+00,-3.656828903795215080e+00,-2.017092642160693838e+00
1.990000000000000213e+01,-1.279449743409193512e-15,-6.965000000000017621e+00,-1.988430818085444640e+00,8.450178986076211984e+00,-3.621544126348597015e+00,-1.962959203020918642e+00
2.000000000000000000e+01,-1.285879139104717083e-15,-7.000000000000017764e+00,-2.000000000000001332e+00,7.224886036558380020e+00,-4.053875286866403194e+00,-1.925665276021181871e+00
2.010000000000000142e+01,-1.292308534800240655e-15,-7.035000000000017906e+00,-2.011569181914557802e+00,7.304412318422480510e+00,-4.007736371202206271e+00,-1.903051154189774108e+00
2.020000000000000284e+01,-1.298737930495764227e-15,-7.070000000000018048e+00,-2.023128689300805583e+00,7.395233352643741043e+00,-3.986699700513355094e+00,-1.893707169726194905e+00
2.030000000000000071e+01,-1.305167326191287798e-15,-7.105000000000018190e+00,-2.034668907277118688e+00,7.492317042082278000e+00,-3.983809886074141549e+00,-1.896697530860989911e+00
2.040000000000000213e+01,-1.311596721886811370e-15,-7.140000000000018332e+00,-2.046180339887499589e+00,7.590039581401616609e+00,-3.991065008949285176e+00,-1.912822790553016628e+00
2.050000000000000000e+01,-1.318026117582334942e-15,-7.175000000000018474e+00,-2.057653668647302148e+00,7.701942876427816387e+00,-4.022027935067632676e+00,-1.939713997754111130e+00
2.060000000000000142e+01,-1.324455513277858513e-15,-7.210000000000018616e+00,-2.069079809994791130e+00,7.811314995317940379e+00,-4.064837021812678586e+00,-1.977382725224610338e+00
2.070000000000000284e+01,-1.330884908973382085e-15,-7.245000000000018758e+00,-2.080449971294318967e+00,7.917749550486232302e+00,-4.116451303321039923e+00,-2.023302145998632895e+00
2.080000000000000071e+01,-1.337314304668905656e-15,-7.280000000000018900e+00,-2.091755705045849290e+00,8.025234137076571628e+00,-4.179802430022760085e+00,-2.077736110956205362e+00
2.090000000000000213e+01,-1.343743700364429228e-15,-7.315000000000019043e+00,-2.102988960966603038e+00,8.129882951601750563e+00,-4.258668900764948972e+00,-2.141507085553830958e+00
2.100000000000000000e+01,-1.350173096059952800e-15,-7.350000000000019185e+00,-2.114142135623730212e+00,6.721532538741176843e+00,-5.014548944320067925e+00,-2.211953081007854038e+00
2.110000000000000142e+01,-1.356602491755476371e-15,-7.385000000000019327e+00,-2.125208119311999599e+00,6.932927866697540686e+00,-5.132881572485844757e+00,-2.293737485233092066e+00
2.120000000000000284e+01,-1.363031887450999943e-15,-7.420000000000019469e+00,-2.136180339887497670e+00,7.133670229994644174e+00,-5.250315314295548319e+00,-2.380368385328195835e+00
2.130000000000000071e+01,-1.369461283146523514e-15,-7.455000000000019611e+00,-2.147052803287080369e+00,7.324936311910983378e+00,-5.381037211263110187e+00,-2.472838540060162238e+00
2.140000000000000213e+01,-1.375890678842047086e-15,-7.490000000000019753e+00,-2.157820130483765642e+00,7.509206309074670571e+00,-5.517672777499145198e+00,-2.569773289819893058e+00
2.150000000000000000e+01,-1.382320074537570658e-15,-7.525000000000019895e+00,-2.168477590650224052e+00,7.689967316683473442e+00,-5.652679839563548470e+00,-2.667857906815024993e+00
2.160000000000000142e+01,-1.388749470233094229e-15,-7.560000000000020037e+00,-2.179021130325900835e+00,7.859395023225307142e+00,-5.789361007696792960e+00,-2.764369541392741159e+00
2.170000000000000284e+01,-1.395178865928617801e-15,-7.595000000000020179e+00,-2.189447398407951439e+00,8.012787961095858336e+00,-5.928714590334288381e+00,-2.856086295541560460e+00
2.180000000000000071e+01,-1.401608261624141372e-15,-7.630000000000020322e+00,-2.199753766811900046e+00,8.154814058872002391e+00,-6.064082274510371739e+00,-2.943380407324256876e+00
2.190000000000000213e+01,-1.408037657319664944e-15,-7.665000000000020464e+00,-2.209938346674659826e+00,8.275156700249244324e+00,-6.204123322516906569e+00,-3.017979914102665528e+00
2.200000000000000000e+01,-1.414467053015188516e-15,-7.700000000000020606e+00,-2.219999999999997087e+00,7.008844048264699644e+00,-6.585601262373094400e+00,-3.069491867106273197e+00
2.210000000000000142e+01,-1.420896448710712087e-15,-7.735000000000020748e+00,-2.229938346674659400e+00,7.152322941914167842e+00,-6.748347096073873175e+00,-3.126075024944682923e+00
2.220000000000000284e+01,-1.427325844406235659e-15,-7.770000000000020890e+00,-2.239753766811899194e+00,7.257035124793804748e+00,-6.885172896642789198e+00,-3.159170538895111235e+00
2.230000000000000071e+01,-1.433755240101759231e-15,-7.805000000000021032e+00,-2.249447398407950161e+00,7.322945997455555300e+00,-7.007955009536603441e+00,-3.173067087334679126e+00
2.240000000000000213e+01,-1.440184635797282802e-15,-7.840000000000021174e+00,-2.259021130325899129e+00,7.369412304984241935e+00,-7.099556617539104053e+00,-3.170252382715884387e+00
2.250000000000000000e+01,-1.446614031492806374e-15,-7.875000000000021316e+00,-2.268477590650221920e+00,7.392895727759103863e+00,-7.160951246931045233e+00,-3.151470272604097733e+00
2.260000000000000142e+01,-1.453043427188329945e-15,-7.910000000000021458e+00,-2.277820130483763084e+00,7.409500240453976261e+00,-7.198143978233466633e+00,-3.118249353148311975e+00
2.270000000000000284e+01,-1.459472822883853517e-15,-7.945000000000021600e+00,-2.287052803287077385e+00,7.405533399551847751e+00,-7.211167694833538810e+00,-3.073241104236686727e+00
2.280000000000000071e+01,-1.465902218579377089e-15,-7.980000000000021743e+00,-2.296180339887494259e+00,7.408927170423206476e+00,-7.209960177823333538e+00,-3.015202526598188548e+00
2.290000000000000213e+01,-1.472331614274900660e-15,-8.015000000000021885e+00,-2.305208119311995763e+00,7.411612381617615597e+00,-7.190803914739860581e+00,-2.949005872445241039e+00
2.300000000000000000e+01,-1.478761009970424232e-15,-8.050000000000022027e+00,-2.314142135623725949e+00,6.448417309343871473e+00,-7.076982900396729725e+00,-2.868407333876977106e+00
2.310000000000000142e+01,-1.485190405665947803e-15,-8.085000000000022169e+00,-2.322988960966598349e+00,6.460076598064961928e+00,-6.999469226351632933e+00,-2.796958419184143452e+00
2.320000000000000284e+01,-1.491619801361471375e-15,-8.120000000000022311e+00,-2.331755705045843730e+00,6.461895143605200786e+00,-6.927483039497516870e+00,-2.717901811649138910e+00
2.330000000000000071e+01,-1.498049197056994947e-15,-8.155000000000022453e+00,-2.340449971294313425e+00,6.473191060401951802e+00,-6.860087736970972294e+00,-2.640386017408332453e+00
2.340000000000000213e+01,-1.504478592752518518e-15,-8.190000000000022595e+00,-2.349079809994785162e+00,6.483553759929066018e+00,-6.806173827773661422e+00,-2.568080672308617807e+00
2.350000000000000000e+01,-1.510907988448042090e-15,-8.225000000000022737e+00,-2.357653668647295753e+00,6.500454897454563508e+00,-6.752639053388986845e+00,-2.505401333183975066e+00
2.360000000000000142e+01,-1.517337384143565662e-15,-8.260000000000022879e+00,-2.366180339887492767e+00,6.524689791928041771e+00,-6.701895961888178377e+00,-2.453533354188935700e+00
2.370000000000000284e+01,-1.523766779839089233e-15,-8.295000000000023022e+00,-2.374668907277111440e+00,6.560452520630275508e+00,-6.670576167070354501e+00,-2.411763048650890529e+00
2.380000000000000071e+01,-1.530196175534612805e-15,-8.330000000000023164e+00,-2.383128689300797909e+00,6.607067331955735590e+00,-6.641991785817266347e+00,-2.382131651769659797e+00
2.390000000000000213e+01,-1.536625571230136376e-15,-8.365000000000023306e+00,-2.391569181914549702e+00,6.661457532152117444e+00,-6.617450999740940532e+00,-2.364011766717855512e+00
2.400000000000000000e+01,-1.543054966925659948e-15,-8.400000000000023448e+00,-2.399999999999992806e+00,5.735480743286039740e+00,-6.807741943051318856e+00,-2.357002675336566266e+00
2.410000000000000142e+01,-1.549484362621183520e-15,-8.435000000000023590e+00,-2.408430818085435909e+00,5.835857177229997639e+00,-6.782470623195393955e+00,-2.359422110017473262e+00
2.420000000000000284e+01,-1.555913758316707091e-15,-8.470000000000023732e+00,-2.416871310699187703e+00,5.946266483196566810e+00,-6.772937273959997562e+00,-2.371896706683517930e+00
2.430000000000000071e+01,-1.562343154012230663e-15,-8.505000000000023874e+00,-2.425331092722874171e+00,6.062850071074985969e+00,-6.785914033129265555e+00,-2.393394107016216132e+00
2.440000000000000213e+01,-1.568772549707754234e-15,-8.540000000000024016e+00,-2.433819660112492844e+00,6.187371503207258705e+00,-6.806893987541680957e+00,-2.423499376589536070e+00
2.450000000000000000e+01,-1.575201945403277806e-15,-8.575000000000024158e+00,-2.442346331352689859e+00,6.309270910221060014e+00,-6.846165241260788292e+00,-2.462100317539770877e+00
2.460000000000000142e+01,-1.581631341098801378e-15,-8.610000000000024301e+00,-2.450920190005200450e+00,6.446702007604649509e+00,-6.890438135299347344e+00,-2.508592190319515414e+00
2.470000000000000284e+01,-1.588060736794324949e-15,-8.645000000000024443e+00,-2.459550028705672187e+00,6.573658548599566664e+00,-6.946399830405834308e+00,-2.562652585652539727e+00
2.480000000000000071e+01,-1.594490132489848521e-15,-8.680000000000024585e+00,-2.468244294954141438e+00,6.707279053743381958e+00,-7.009247052552574964e+00,-2.622271647243577863e+00
2.490000000000000213e+01,-1.600919528185372092e-15,-8.715000000000024727e+00,-2.477011039033387263e+00,6.841503615957779338e+00,-7.068841959203768788e+00,-2.688929848358466490e+00
