时间戳,真实位置X(m),真实位置Y(m),真实位置Z(m),EKF估计位置X(m),EKF估计位置Y(m),EKF估计位置Z(m),真实速度X(m/s),真实速度Y(m/s),真实速度Z(m/s),EKF估计速度X(m/s),EKF估计速度Y(m/s),EKF估计速度Z(m/s)
2.516000000000000227e+02,-2.059264221555634489e+00,-1.891059286892809865e+01,-5.983819660112418504e+00,-3.379433210011634436e+00,-1.281834175001350218e+01,-6.383898055726789700e+00,-9.937116704719483051e-01,1.127595281006247951e+00,0.000000000000000000e+00,-3.890288856011892005e-01,2.620895348839242800e+00,-4.275408724793318349e+00
2.517000000000000171e+02,-2.109408231159113356e+00,-1.886081269066409760e+01,-5.985331092722798729e+00,-3.475962117663191187e+00,-1.266761429120979621e+01,-6.386913180661681011e+00,-9.938978485990269673e-01,1.127407742011616865e+00,0.000000000000000000e+00,-6.360482316034810069e-01,2.813446059422659573e+00,-4.341100884001739324e+00
2.518000000000000114e+02,-2.159546318908058815e+00,-1.881105614117380043e+01,-5.986871310699112492e+00,-3.574158176502615358e+00,-1.251457406729613808e+01,-6.393995209389168544e+00,-9.940885537572160535e-01,1.127215574366918993e+00,0.000000000000000000e+00,-8.342308000864462336e-01,3.023519986664472636e+00,-4.496515682479652831e+00
2.519000000000000057e+02,-2.209678344047108833e+00,-1.876132377919372374e+01,-5.988430818085359597e+00,-3.680034895541891782e+00,-1.236540598827660276e+01,-6.407327246437207080e+00,-9.942837888498733401e-01,1.127018770166813066e+00,0.000000000000000000e+00,-9.834305435869244993e-01,3.236723064999947219e+00,-4.729315948695598237e+00
2.520000000000000000e+02,-2.259804165837974388e+00,-1.871161616318872944e+01,-5.989999999999916724e+00,-3.641292749078454793e+00,-1.335623101565637860e+01,-6.423428609704973979e+00,-9.944835568472428777e-01,1.126817321311195386e+00,0.000000000000000000e+00,-1.075621930667653769e+00,3.442018921276118526e+00,-5.045146073141605569e+00
2.521000000000000227e+02,-2.309923643559755657e+00,-1.866193385134582172e+01,-5.991569181914473852e+00,-3.758473035681403118e+00,-1.316257084767690344e+01,-6.459446330508010092e+00,-9.946878607863461896e-01,1.126611219504579875e+00,0.000000000000000000e+00,-1.128809366559773153e+00,3.665093933400603632e+00,-5.414471609521490869e+00
2.522000000000000171e+02,-2.360036636509320829e+00,-1.861227740156789778e+01,-5.993128689300720957e+00,-3.879432284883272519e+00,-1.296738498971901166e+01,-6.497600875636396545e+00,-9.948967037708701389e-01,1.126400456255467253e+00,0.000000000000000000e+00,-1.134825142349475957e+00,3.872210244511197885e+00,-5.814928383325414174e+00
2.523000000000000114e+02,-2.410143004001826128e+00,-1.856264737146735300e+01,-5.994668907277034720e+00,-3.997472671197435101e+00,-1.277438083790362278e+01,-6.544179068445435732e+00,-9.951100889710547959e-01,1.126185022875694886e+00,0.000000000000000000e+00,-1.087293899345136650e+00,4.039387100880280634e+00,-6.231634689913917668e+00
2.524000000000000057e+02,-2.460242605370972058e+00,-1.851304431835995956e+01,-5.996180339887415833e+00,-4.116633437854459565e+00,-1.257547534222021390e+01,-6.592433600388575954e+00,-9.953280196235724242e-01,1.125964910479774872e+00,0.000000000000000000e+00,-9.917676615135563312e-01,4.145943302863446256e+00,-6.626045853690569309e+00
2.525000000000000000e+02,-2.510335299969455036e+00,-1.846346879925855333e+01,-5.997653668647218161e+00,-4.238630999450283987e+00,-1.237212263240444088e+01,-6.632220737098694308e+00,-9.955504990314064662e-01,1.125740109984214588e+00,0.000000000000000000e+00,-8.454046215880360871e-01,4.142012440179416721e+00,-6.951439078792989612e+00
2.526000000000000227e+02,-2.560420947169414596e+00,-1.841392137086673486e+01,-5.999079809994707801e+00,-4.359441851384650235e+00,-1.217590460139235020e+01,-6.661099383823924747e+00,-9.957775305637263097e-01,1.125510612106823904e+00,0.000000000000000000e+00,-6.453517812854614455e-01,3.975657563944765549e+00,-7.193550860894871057e+00
2.527000000000000171e+02,-2.610499406362680741e+00,-1.836440258957274807e+01,-6.000449971294235851e+00,-4.487228041149910140e+00,-1.197586017446266560e+01,-6.685497959924761702e+00,-9.960091176557573922e-01,1.125276407366005094e+00,0.000000000000000000e+00,-4.095295198059188957e-01,3.652564695123920124e+00,-7.324191795718438591e+00
2.528000000000000114e+02,-2.660570536961356591e+00,-1.831491301144305339e+01,-6.001755705045765943e+00,-4.606111748292434527e+00,-1.178487552346162026e+01,-6.700550905708182015e+00,-9.962452638086484180e-01,1.125037486080029625e+00,0.000000000000000000e+00,-1.449550861654790856e-01,3.190536445297952106e+00,-7.346989457618591679e+00
2.529000000000000057e+02,-2.710634198398066630e+00,-1.826545319221623132e+01,-6.002988960966520793e+00,-4.720916814994410515e+00,-1.160354788453941488e+01,-6.702325487274753080e+00,-9.964859725893321363e-01,1.124793838366296317e+00,0.000000000000000000e+00,1.032724605399208545e-01,2.648415259244505826e+00,-7.281570672895894880e+00
2.530000000000000000e+02,-2.760690250126402567e+00,-1.821602368729669408e+01,-6.004142135623647292e+00,-4.498086778111142436e+00,-1.251962127850503137e+01,-6.694186527481032378e+00,-9.967312476303870072e-01,1.124545454140578382e+00,0.000000000000000000e+00,2.867394229149464180e-01,2.085076884796828622e+00,-7.174252825563655733e+00
2.531000000000000227e+02,-2.810738551621372761e+00,-1.816662505174837960e+01,-6.005208119311917336e+00,-4.571068579656884623e+00,-1.236622282785487670e+01,-6.697966842816910571e+00,-9.969810926298893206e-01,1.124292323116250047e+00,0.000000000000000000e+00,3.765409772795603183e-01,1.586419018107544598e+00,-7.003393297977508425e+00
2.532000000000000171e+02,-2.860778962379665114e+00,-1.811725784028866570e+01,-6.006180339887415620e+00,-4.638625765887544716e+00,-1.223109075863069783e+01,-6.674173723062881258e+00,-9.972355113512646474e-01,1.124034434803501847e+00,0.000000000000000000e+00,3.453493341180646214e-01,1.183027796211240767e+00,-6.764606570409273267e+00
2.533000000000000114e+02,-2.910811341920156003e+00,-1.806792260728201427e+01,-6.007052803286998532e+00,-4.707022983523305726e+00,-1.211242772189825878e+01,-6.660424529542582128e+00,-9.974945076231341856e-01,1.123771778508537045e+00,0.000000000000000000e+00,1.928038753523733939e-01,8.901996661155787693e-01,-6.474192545734072546e+00
2.534000000000000057e+02,-2.960835549784299303e+00,-1.801861990673376468e+01,-6.007820130483684018e+00,-4.777340815900561921e+00,-1.199438112510060428e+01,-6.635936235579697140e+00,-9.977580853391557758e-01,1.123504343332754507e+00,0.000000000000000000e+00,-5.336843542947360131e-02,7.268617057203767828e-01,-6.134951316036547198e+00
2.535000000000000000e+02,-3.010851445536445681e+00,-1.796935029228397340e+01,-6.008477590650142197e+00,-4.851166641603890994e+00,-1.187501645511240511e+01,-6.607541954848076493e+00,-9.980262484578611426e-01,1.123232118171912264e+00,0.000000000000000000e+00,-3.615962921721211920e-01,6.802957340223410032e-01,-5.797576799600558495e+00
2.536000000000000227e+02,-3.060858888764296903e+00,-1.792011431720115056e+01,-6.009021130325820081e+00,-4.930696674721691153e+00,-1.175266551372092749e+01,-6.574471364288167585e+00,-9.982990010024893612e-01,1.122955091715281517e+00,0.000000000000000000e+00,-7.057889689839252911e-01,7.374978691554839871e-01,-5.490155247795103222e+00
2.537000000000000171e+02,-3.110857739079282869e+00,-1.787091253437604621e+01,-6.009447398407870011e+00,-5.021838060640813950e+00,-1.162700779987399891e+01,-6.545793823919598076e+00,-9.985763470608136627e-01,1.122673252444777114e+00,0.000000000000000000e+00,-1.069828657606496813e+00,8.812558930615794761e-01,-5.253585633449195491e+00
2.538000000000000114e+02,-3.160847856116943522e+00,-1.782174549631547933e+01,-6.009753766811819276e+00,-5.120293286834574964e+00,-1.149576862365010577e+01,-6.512250287875906096e+00,-9.988582907849664627e-01,1.122386588634078253e+00,0.000000000000000000e+00,-1.431518474850853817e+00,1.098319310177139130e+00,-5.096410086730688072e+00
2.539000000000000057e+02,-3.210829099537376496e+00,-1.777261375513604946e+01,-6.009938346674579712e+00,-5.236356643141867551e+00,-1.135077042663532154e+01,-6.500573229935473485e+00,-9.991448363912557307e-01,1.122095088347727421e+00,0.000000000000000000e+00,-1.781114877422750764e+00,1.377506805168895898e+00,-5.040635428018787501e+00
2.540000000000000000e+02,-3.260801329025549755e+00,-1.772351786255805095e+01,-6.009999999999916298e+00,-5.031570877029285072e+00,-1.226164974904823701e+01,-6.489355178682221670e+00,-9.994359881599800266e-01,1.121798739440219128e+00,0.000000000000000000e+00,-2.085914100225727541e+00,1.674508404138683071e+00,-5.084144417051641440e+00
2.541000000000000227e+02,-3.310764404291752339e+00,-1.767445836989919172e+01,-6.009938346674578824e+00,-5.174468065237133096e+00,-1.209942644430202741e+01,-6.495118493895724932e+00,-9.997317504352364326e-01,1.121497529555067096e+00,0.000000000000000000e+00,-2.336744721490695564e+00,1.996838847579933240e+00,-5.205130677778554649e+00
2.542000000000000171e+02,-3.360718185071969177e+00,-1.762543582806843645e+01,-6.009753766811819276e+00,-5.317091034536165495e+00,-1.192753859625056378e+01,-6.503676118894418323e+00,-1.000032127624722378e+00,1.121191446123857238e+00,0.000000000000000000e+00,-2.510820054308855909e+00,2.314924703858563859e+00,-5.428340151751295473e+00
2.543000000000000114e+02,-3.410662531128280328e+00,-1.757645078755981416e+01,-6.009447398407870011e+00,-5.466231039843614248e+00,-1.175127955082363940e+01,-6.524428363829618327e+00,-1.000337124199536909e+00,1.120880476365286871e+00,0.000000000000000000e+00,-2.608783037489964318e+00,2.613658688379045358e+00,-5.717606181214599737e+00
2.544000000000000057e+02,-3.460597302249239338e+00,-1.752750379844624717e+01,-6.009021130325820081e+00,-5.606420996435826254e+00,-1.156328788320498191e+01,-6.547544996832774800e+00,-1.000646744693969081e+00,1.120564607284180170e+00,0.000000000000000000e+00,-2.616039331677145974e+00,2.894242063388705599e+00,-6.045919027160180370e+00
2.545000000000000000e+02,-3.510522358250318220e+00,-1.747859541037332320e+01,-6.008477590650142197e+00,-5.752297096712635671e+00,-1.136889240562766901e+01,-6.582605701644342666e+00,-1.000960993705288793e+00,1.120243825670495630e+00,0.000000000000000000e+00,-2.557226542598461272e+00,3.140477446843742637e+00,-6.409928544137843076e+00
2.546000000000000227e+02,-3.560437558974236971e+00,-1.742972617255319889e+01,-6.007820130483684018e+00,-5.888290549609783042e+00,-1.117229841082802722e+01,-6.618343527277265714e+00,-1.001279875893525073e+00,1.119918118098309323e+00,0.000000000000000000e+00,-2.421174249802823919e+00,3.328042714656984646e+00,-6.768727607471356933e+00
2.547000000000000171e+02,-3.610342764291344153e+00,-1.738089663375842164e+01,-6.007052803286998532e+00,-6.016755324904127455e+00,-1.096551192744789205e+01,-6.643352138994204736e+00,-1.001603395981242706e+00,1.119587470924787720e+00,0.000000000000000000e+00,-2.221227313832010442e+00,3.436554631162855422e+00,-7.095352907494731909e+00
2.548000000000000114e+02,-3.660237834100126264e+00,-1.733210734231567329e+01,-6.006180339887415620e+00,-6.137479421181689432e+00,-1.075786274647490082e+01,-6.679980547678430192e+00,-1.001931558753313967e+00,1.119251870289138306e+00,0.000000000000000000e+00,-1.959845717918809349e+00,3.394867210114766998e+00,-7.384458784863883629e+00
2.549000000000000057e+02,-3.710122628327459537e+00,-1.728335884609974116e+01,-6.005208119311917336e+00,-6.255469887915028337e+00,-1.055274989843983136e+01,-6.701185854788172414e+00,-1.002264369056679705e+00,1.118911302111546879e+00,0.000000000000000000e+00,-1.646230539758122502e+00,3.183151610596818948e+00,-7.566909720154882280e+00
2.550000000000000000e+02,-3.759997006929119312e+00,-1.723465169252726525e+01,-6.004142135623648180e+00,-6.024055284711933744e+00,-1.153003734688646986e+01,-6.711175370555153563e+00,-1.002601831800107979e+00,1.118565752092095966e+00,0.000000000000000000e+00,-1.299584372182491565e+00,2.799193957403684152e+00,-7.689824167001472865e+00
2.551000000000000227e+02,-3.809860829890095335e+00,-1.718598642855064540e+01,-6.002988960966519905e+00,-6.130009863722756691e+00,-1.133227930784295090e+01,-6.730927048456999628e+00,-1.002943951953945367e+00,1.118215205709666371e+00,0.000000000000000000e+00,-9.551165345315127952e-01,2.314745695603843245e+00,-7.709106757765257001e+00
2.552000000000000171e+02,-3.859713957224970571e+00,-1.713736360065193054e+01,-6.001755705045765943e+00,-6.223416069048726129e+00,-1.115848451764896865e+01,-6.742932874702719737e+00,-1.003290734549861840e+00,1.117859648220822510e+00,0.000000000000000000e+00,-6.522125799271797364e-01,1.780612310364133588e+00,-7.657207620840614126e+00
2.553000000000000114e+02,-3.909556248978435011e+00,-1.708878375483655887e+01,-6.000449971294235851e+00,-6.304159034937161898e+00,-1.100334822138158763e+01,-6.729190674635949776e+00,-1.003642184680590299e+00,1.117499064658678876e+00,0.000000000000000000e+00,-4.269744923186668539e-01,1.272148776796640846e+00,-7.510312425845300233e+00
2.554000000000000057e+02,-3.959387565225541916e+00,-1.704024743662736086e+01,-5.999079809994707801e+00,-6.370984021551847398e+00,-1.087310995168147976e+01,-6.719878257947851097e+00,-1.003998307499655906e+00,1.117133439831750064e+00,0.000000000000000000e+00,-3.056152154427083101e-01,8.293579520485822032e-01,-7.284611758407356419e+00
2.555000000000000000e+02,-4.009207766072159451e+00,-1.699175519105837751e+01,-5.997653668647219050e+00,-6.438768047176028908e+00,-1.075143579541345495e+01,-6.703599550032400600e+00,-1.004359108221104080e+00,1.116762758322783711e+00,0.000000000000000000e+00,-3.083617708514279077e-01,4.906155698917932240e-01,-6.977408126198679561e+00
2.556000000000000227e+02,-4.059016711655414333e+00,-1.694330756266867866e+01,-5.996180339887415833e+00,-6.504321373386633631e+00,-1.063615096829137663e+01,-6.681301856573802489e+00,-1.004724592119215609e+00,1.116387004487573664e+00,0.000000000000000000e+00,-4.137200880365969335e-01,2.610372579254299774e-01,-6.609449815910362958e+00
2.557000000000000171e+02,-4.108814262143948071e+00,-1.689490509549640151e+01,-5.994668907277034720e+00,-6.563889736377118922e+00,-1.051562999454802849e+01,-6.638791908219673132e+00,-1.005094764528219775e+00,1.116006162453759831e+00,0.000000000000000000e+00,-5.896071558857490791e-01,1.495336758101133146e-01,-6.224498314415069622e+00
2.558000000000000114e+02,-4.158600277738435658e+00,-1.684654833307250144e+01,-5.993128689300720957e+00,-6.626788076323541610e+00,-1.040045394509961163e+01,-6.596696697853498215e+00,-1.005469630841996809e+00,1.115620216119603603e+00,0.000000000000000000e+00,-8.227024635831867716e-01,1.431817780692487552e-01,-5.862389523997017626e+00
2.559000000000000057e+02,-4.208374618671957279e+00,-1.679823781841466968e+01,-5.991569181914473852e+00,-6.699086192150931041e+00,-1.027369300115617712e+01,-6.552351703180007370e+00,-1.005849196513774135e+00,1.115229149152752619e+00,0.000000000000000000e+00,-1.093304688374279188e+00,2.549843966667908468e-01,-5.546593322121674774e+00
2.560000000000000000e+02,-4.258137145210318941e+00,-1.674997409402132575e+01,-5.989999999999916724e+00,-6.267809315976968776e+00,-1.110738730645406136e+01,-6.521580857106524576e+00,-1.006233467055815067e+00,1.114832944988982000e+00,0.000000000000000000e+00,-1.369425205656799260e+00,4.553238324090668199e-01,-5.323262806459607255e+00
2.561000000000000227e+02,-4.307887717652556070e+00,-1.670175770186538244e+01,-5.988430818085359597e+00,-6.368031272862546999e+00,-1.098445880862785273e+01,-6.501790575565189911e+00,-1.006622448039100837e+00,1.114431586830920251e+00,0.000000000000000000e+00,-1.660676292534314369e+00,7.526363163473901441e-01,-5.196679902005771012e+00
2.561999999999999886e+02,-4.357626196331189306e+00,-1.665358918338832694e+01,-5.986871310699112492e+00,-6.475839265956903290e+00,-1.085088227094607127e+01,-6.485432190277117037e+00,-1.007016145093001969e+00,1.114025057646758077e+00,0.000000000000000000e+00,-1.931322509713286228e+00,1.110480396976207151e+00,-5.169255993826383566e+00
2.563000000000000114e+02,-4.407352441612722771e+00,-1.660546907949401430e+01,-5.985331092722798729e+00,-6.587605604032725992e+00,-1.069949588843259747e+01,-6.491126915840371048e+00,-1.007414563904943217e+00,1.113613340168933430e+00,0.000000000000000000e+00,-2.155342190221651411e+00,1.508369347685219353e+00,-5.249335453735466395e+00
2.564000000000000341e+02,-4.457066313898039311e+00,-1.655739793054260289e+01,-5.983819660112417615e+00,-6.693061542699666688e+00,-1.053588226012013607e+01,-6.493420111112241599e+00,-1.007817710220062724e+00,1.113196416892806129e+00,0.000000000000000000e+00,-2.302308164034919891e+00,1.910366407229156627e+00,-5.418133771774374274e+00
2.565000000000000000e+02,-4.506767673622709580e+00,-1.650937627634455396e+01,-5.982346331352614399e+00,-6.806582369754811346e+00,-1.036292140067537559e+01,-6.500181496351594923e+00,-1.008225589840857417e+00,1.112774270075306715e+00,0.000000000000000000e+00,-2.371661423748876452e+00,2.291826090739218724e+00,-5.656498737454191073e+00
2.566000000000000227e+02,-4.556456381257451227e+00,-1.646140465615452797e+01,-5.980920190005125647e+00,-6.906096060443603690e+00,-1.018326230903261198e+01,-6.516646319295415601e+00,-1.008638208626823740e+00,1.112346881733571324e+00,0.000000000000000000e+00,-2.334403613797933819e+00,2.631222289454405061e+00,-5.952013347785696240e+00
2.566999999999999886e+02,-4.606132297308494827e+00,-1.641348360866532374e+01,-5.979550028705598486e+00,-7.008398162895831618e+00,-9.993811318922027453e+00,-6.547889036720996536e+00,-1.009055572494089503e+00,1.111914233643556127e+00,0.000000000000000000e+00,-2.212535895387164775e+00,2.921191897786157732e+00,-6.258139307600324663e+00
2.568000000000000114e+02,-4.655795282317973793e+00,-1.636561367200185657e+01,-5.978244294954067506e+00,-7.095238382800043375e+00,-9.794921945762308013e+00,-6.573804754451582966e+00,-1.009477687415034186e+00,1.111476307338633118e+00,0.000000000000000000e+00,-1.993016074805303406e+00,3.137126877683408921e+00,-6.556918614966503078e+00
2.569000000000000341e+02,-4.705445196864358692e+00,-1.631779538371505467e+01,-5.977011039033312656e+00,-7.169328132198747205e+00,-9.601642649600444557e+00,-6.601311332652430863e+00,-1.009904559417903469e+00,1.111033084108166813e+00,0.000000000000000000e+00,-1.687107479544947441e+00,3.239493328547566442e+00,-6.833797584708040773e+00
2.570000000000000000e+02,-4.755081901562776991e+00,-1.627002928077590838e+01,-5.975857864376186157e+00,-6.773750144689908659e+00,-1.043803783606578506e+01,-6.608642981707282260e+00,-1.010336194586411773e+00,1.110584544996073397e+00,0.000000000000000000e+00,-1.304477088275241670e+00,3.191346974188375096e+00,-7.057933808950986432e+00
2.571000000000000227e+02,-4.804705257065452706e+00,-1.622231589956938436e+01,-5.974791880687916112e+00,-6.848280556402484009e+00,-1.022713111070177483e+01,-6.636459465158361937e+00,-1.010772599059336141e+00,1.110130670799357899e+00,0.000000000000000000e+00,-8.769734997845561875e-01,2.976992600680025802e+00,-7.179451901850972817e+00
2.571999999999999886e+02,-4.854315124062084763e+00,-1.617465577588841086e+01,-5.973819660112417829e+00,-6.907669132072356888e+00,-1.003160651969262851e+01,-6.647867552183525319e+00,-1.011213779030101012e+00,1.109671442066634706e+00,0.000000000000000000e+00,-4.217287776709929270e-01,2.598237367793041930e+00,-7.212231869536081419e+00
2.573000000000000114e+02,-4.903911363280240465e+00,-1.612704944492787362e+01,-5.972947196712834916e+00,-6.966448798924979258e+00,-9.854537084411562731e+00,-6.656067159355544050e+00,-1.011659740746351677e+00,1.109206839096628983e+00,0.000000000000000000e+00,2.566433499189148260e-03,2.112164825179705829e+00,-7.156931104677049404e+00
2.574000000000000341e+02,-4.953493835485733854e+00,-1.607949744127860470e+01,-5.972179869516149431e+00,-7.006589512027558975e+00,-9.698179156620877706e+00,-6.651916373276174355e+00,-1.012110490509519956e+00,1.108736841936655448e+00,0.000000000000000000e+00,3.723599008242591824e-01,1.596803952099652424e+00,-7.002505739556450948e+00
2.575000000000000000e+02,-5.003062401483061805e+00,-1.603200029892133571e+01,-5.971522409349691252e+00,-7.034604455732853090e+00,-9.559467849046660248e+00,-6.638382225809000836e+00,-1.012566034674375892e+00,1.108261430381080270e+00,0.000000000000000000e+00,6.343054126190106334e-01,1.124786298119488048e+00,-6.776006400082816405e+00
2.576000000000000227e+02,-5.052616922115739762e+00,-1.598455855122076485e+01,-5.970978869674013367e+00,-7.056976058811953223e+00,-9.441788990765989098e+00,-6.618303856236723348e+00,-1.013026379648573894e+00,1.107780583969764976e+00,0.000000000000000000e+00,7.613756221970241489e-01,7.357515571305309754e-01,-6.461068273814637664e+00
2.576999999999999886e+02,-5.102157258266672102e+00,-1.593717273091957942e+01,-5.970552601591963437e+00,-7.083899389276957059e+00,-9.328623698749126447e+00,-6.590779284349853384e+00,-1.013491531892181108e+00,1.107294281986485496e+00,0.000000000000000000e+00,7.401442068971918475e-01,4.660183967540817429e-01,-6.103060839962936690e+00
2.578000000000000114e+02,-5.151683270858662844e+00,-1.588984337013235937e+01,-5.970246233188014173e+00,-7.112470556777143571e+00,-9.225757845395687440e+00,-6.555579631289669251e+00,-1.013961497917202692e+00,1.106802503457334996e+00,0.000000000000000000e+00,6.008379647461740136e-01,3.146564372287756761e-01,-5.722602060943564162e+00
2.579000000000000341e+02,-5.201194820854662559e+00,-1.584257100033973842e+01,-5.970061653325253737e+00,-7.149450870631622657e+00,-9.127428211314875028e+00,-6.518297983712572297e+00,-1.014436284287089984e+00,1.106305227149106729e+00,0.000000000000000000e+00,3.704285621632867898e-01,2.869201779538513852e-01,-5.346040230811477834e+00
2.580000000000000000e+02,-5.250691769258272856e+00,-1.579535615238232893e+01,-5.969999999999917151e+00,-6.876434129336087331e+00,-1.011400286466450282e+01,-6.474230375795236192e+00,-1.014915897616239793e+00,1.105802431567655564e+00,0.000000000000000000e+00,9.247877222347046511e-02,3.692248947502563272e-01,-5.032586148393043857e+00
2.581000000000000227e+02,-5.300173977114064350e+00,-1.574819935645483326e+01,-5.970061653325254625e+00,-6.920736472329447331e+00,-1.001220351666683861e+01,-6.447316156923150743e+00,-1.015400344569481250e+00,1.105294094956239537e+00,0.000000000000000000e+00,-2.197806145818421431e-01,5.835232492449743402e-01,-4.806803058280349816e+00
2.581999999999999886e+02,-5.349641305507950584e+00,-1.570110114210009122e+01,-5.970246233188014173e+00,-6.977319966928014594e+00,-9.894016504820301705e+00,-6.428751638973430715e+00,-1.015889631861549347e+00,1.104780195293841638e+00,0.000000000000000000e+00,-5.402880097290123640e-01,9.001346578830007328e-01,-4.662015255406058323e+00
2.583000000000000114e+02,-5.399093615567692517e+00,-1.565406203820304398e+01,-5.970552601591963437e+00,-7.039976764843847157e+00,-9.770017097974482922e+00,-6.410117964374081545e+00,-1.016383766256551358e+00,1.104260710293470282e+00,0.000000000000000000e+00,-8.443354734609824774e-01,1.278545699685819104e+00,-4.630594657301038808e+00
2.584000000000000341e+02,-5.448530768463161422e+00,-1.560708257298490231e+01,-5.970978869674014256e+00,-7.102088085208744239e+00,-9.626746305703449025e+00,-6.410316745361600788e+00,-1.016882754567413283e+00,1.103735617400439573e+00,0.000000000000000000e+00,-1.100506834681545865e+00,1.702351906207135279e+00,-4.700857727308807910e+00
2.585000000000000000e+02,-5.497952625406782090e+00,-1.556016327399716914e+01,-5.971522409349691252e+00,-7.177772407307009495e+00,-9.478151666274351683e+00,-6.422258222154612284e+00,-1.017386603655319632e+00,1.103204893790630470e+00,0.000000000000000000e+00,-1.299461474239163694e+00,2.121353530496004058e+00,-4.876894646592387694e+00
2.586000000000000227e+02,-5.547359047653971587e+00,-1.551330466811566566e+01,-5.972179869516149431e+00,-7.246143753925105457e+00,-9.313663308295588195e+00,-6.429658002961133434e+00,-1.017895320429138106e+00,1.102668516368727758e+00,0.000000000000000000e+00,-1.402966390562350618e+00,2.526618564817353807e+00,-5.106422072863627371e+00
2.586999999999999886e+02,-5.596749896503398602e+00,-1.546650728153474219e+01,-5.972947196712834916e+00,-7.313941720434468330e+00,-9.142753869505687803e+00,-6.450717117751637808e+00,-1.018408911844828735e+00,1.102126461766439469e+00,0.000000000000000000e+00,-1.407822283269562158e+00,2.891318871448943728e+00,-5.396919411107263365e+00
2.588000000000000114e+02,-5.646125033297491491e+00,-1.541977163976125631e+01,-5.973819660112417829e+00,-7.388619601058243447e+00,-8.976005489236168700e+00,-6.474424263724995576e+00,-1.018927384904845690e+00,1.101578706340693881e+00,0.000000000000000000e+00,-1.321775690462472674e+00,3.196645620413541611e+00,-5.714126780930458338e+00
2.589000000000000341e+02,-5.695484319422813968e+00,-1.537309826760868248e+01,-5.974791880687916112e+00,-7.455205852241986619e+00,-8.799077146835610819e+00,-6.496072406389362008e+00,-1.019450746657517559e+00,1.101025226171814531e+00,0.000000000000000000e+00,-1.141102989277005486e+00,3.443014446998383438e+00,-6.019826448075535019e+00
2.590000000000000000e+02,-5.744827616310376861e+00,-1.532648768919128912e+01,-5.975857864376185269e+00,-7.223378548926202569e+00,-9.687249317314231334e+00,-6.522184440760049995e+00,-1.019979004196419181e+00,1.100465997061675472e+00,0.000000000000000000e+00,-8.687548804999348784e-01,3.590857015996025137e+00,-6.280796693858225588e+00
2.591000000000000227e+02,-5.794154785436142596e+00,-1.527994042791815588e+01,-5.977011039033313544e+00,-7.277587888802202087e+00,-9.478627040712256147e+00,-6.561784419845656302e+00,-1.020512164659728604e+00,1.099900994531835652e+00,0.000000000000000000e+00,-5.305175573737194172e-01,3.612643483742707939e+00,-6.481712689076227996e+00
2.591999999999999886e+02,-5.843465688321270335e+00,-1.523345700648741285e+01,-5.978244294954066618e+00,-7.326375956235629872e+00,-9.266601494178525300e+00,-6.585412874144144446e+00,-1.021050235229564507e+00,1.099330193821648649e+00,0.000000000000000000e+00,-1.427281819994996870e-01,3.474311352441685319e+00,-6.582938067819661399e+00
2.593000000000000114e+02,-5.892760186532627564e+00,-1.518703794688027742e+01,-5.979550028705597597e+00,-7.374696970607891977e+00,-9.067488623608754850e+00,-6.597429133492331843e+00,-1.021593223131315398e+00,1.098753569886355086e+00,0.000000000000000000e+00,2.659553840236710820e-01,3.165655110239017578e+00,-6.580571095557162131e+00
2.594000000000000341e+02,-5.942038141683156915e+00,-1.514068377035519575e+01,-5.980920190005126535e+00,-7.416578274863614872e+00,-8.881901851463549491e+00,-6.603078330371785043e+00,-1.022141135632949283e+00,1.098171097395148843e+00,0.000000000000000000e+00,6.696982737653376372e-01,2.736088755957618357e+00,-6.471226669973821899e+00
2.595000000000000000e+02,-5.991299415432208342e+00,-1.509439499744204483e+01,-5.982346331352615287e+00,-7.447262851958157626e+00,-8.719585299303638237e+00,-6.586463432992661460e+00,-1.022693980044308892e+00,1.097582750729226841e+00,0.000000000000000000e+00,1.026316736152405262e+00,2.253106183593818646e+00,-6.284417679995863537e+00
2.596000000000000227e+02,-6.040543869485971662e+00,-1.504817214793625268e+01,-5.983819660112418504e+00,-7.486087807544015149e+00,-8.571588029844191325e+00,-6.574768024495351249e+00,-1.023251763716391594e+00,1.096988503979811513e+00,0.000000000000000000e+00,1.270309549603250376e+00,1.800971702946187358e+00,-6.025325856496557719e+00
2.596999999999999886e+02,-6.089771365597857589e+00,-1.500201574089297196e+01,-5.985331092722798729e+00,-7.512479323798406661e+00,-8.436459761707585159e+00,-6.553371188668402070e+00,-1.023814494040611534e+00,1.096388330946154177e+00,0.000000000000000000e+00,1.387922201745442452e+00,1.438059020965698265e+00,-5.703781589782614958e+00
2.598000000000000114e+02,-6.138981765568884086e+00,-1.495592629462123035e+01,-5.986871310699111604e+00,-7.532819891305411630e+00,-8.319887662868746148e+00,-6.522867853484748402e+00,-1.024382178448047354e+00,1.095782205133516429e+00,0.000000000000000000e+00,1.362259651474507782e+00,1.186277473704934637e+00,-5.352526327968454289e+00
2.599000000000000341e+02,-6.188174931248049404e+00,-1.490990432667815213e+01,-5.988430818085360485e+00,-7.550100252731862582e+00,-8.206876490374739319e+00,-6.492662674062237294e+00,-1.024954824408671250e+00,1.095170099751128001e+00,0.000000000000000000e+00,1.207379778438365747e+00,1.067520581557810599e+00,-5.007744578983833961e+00
