Time(s),True Position X(m),True Position Y(m),True Position Z(m),UKF Estimated Position X(m),UKF Estimated Position Y(m),UKF Estimated Position Z(m)
5.818999999999999773e+02,3.186509425201381518e+01,-4.842562846287986389e+00,-3.199383466746560933e-01,3.193305026944233305e+01,-4.522116845365289350e+00,-2.271615864839525711e-01
5.820000000000000000e+02,3.186509425201381518e+01,-4.812562846287987028e+00,-3.099999999999938360e-01,3.152124697072725468e+01,-4.978540625338972347e+00,-2.564755325305018152e-01
5.821000000000000227e+02,3.186509425201381518e+01,-4.782562846287987668e+00,-2.999383466746565752e-01,3.152417055472960783e+01,-4.944495415459890353e+00,-2.420374193574409416e-01
5.822000000000000455e+02,3.186509425201381518e+01,-4.752562846287988307e+00,-2.897537668118969623e-01,3.152701780017255828e+01,-4.910582910121778610e+00,-2.276134024139881973e-01
5.823000000000000682e+02,3.186509425201381518e+01,-4.722562846287988947e+00,-2.794473984079479112e-01,3.152977380420489339e+01,-4.876816177636651872e+00,-2.132011586121956848e-01
5.823999999999999773e+02,3.186509425201381518e+01,-4.692562846287989586e+00,-2.690211303258980280e-01,3.153243239096048001e+01,-4.843196226700577256e+00,-1.988002588222321787e-01
5.825000000000000000e+02,3.186509425201381518e+01,-4.662562846287990226e+00,-2.584775906502205789e-01,3.153497950572153741e+01,-4.809727046326955247e+00,-1.844080813584785261e-01
5.826000000000000227e+02,3.186509425201381518e+01,-4.632562846287990865e+00,-2.478201304837624186e-01,3.153740334451019578e+01,-4.776415387046739625e+00,-1.700255853533778616e-01
5.827000000000000455e+02,3.186509425201381518e+01,-4.602562846287991505e+00,-2.370528032870771462e-01,3.153970238372450297e+01,-4.743268133229141981e+00,-1.556537147754057937e-01
5.828000000000000682e+02,3.186509425201381518e+01,-4.572562846287992144e+00,-2.261803398874938364e-01,3.154186461175277145e+01,-4.710297492315964618e+00,-1.412915929028488171e-01
5.828999999999999773e+02,3.186509425201381518e+01,-4.542562846287992784e+00,-2.152081193119971536e-01,3.154387460429556711e+01,-4.677518760832004574e+00,-1.269425342868024109e-01
5.830000000000000000e+02,3.186509425201381518e+01,-4.512562846287993423e+00,-2.041421356237270168e-01,3.150212577913177014e+01,-4.680989225601599024e+00,-1.510951169674670524e-01
5.831000000000000227e+02,3.186509425201381518e+01,-4.482562846287994063e+00,-1.929889609666000094e-01,3.150622794890310274e+01,-4.642160966793614563e+00,-1.357425428740115514e-01
5.832000000000000455e+02,3.186509425201381518e+01,-4.452562846287994702e+00,-1.817557050458451506e-01,3.151025478830234761e+01,-4.603317175682354545e+00,-1.204020720119302612e-01
5.833000000000000682e+02,3.186509425201381518e+01,-4.422562846287995342e+00,-1.704499712943148837e-01,3.151420323538746970e+01,-4.564460991779389687e+00,-1.050758171197294089e-01
5.833999999999999773e+02,3.186509425201381518e+01,-4.392562846287995981e+00,-1.590798099947881017e-01,3.151807077006309044e+01,-4.525586047919764709e+00,-8.976405568713113903e-02
5.835000000000000000e+02,3.186509425201381518e+01,-4.362562846287996621e+00,-1.476536686472992577e-01,3.152186983359375461e+01,-4.486683955994784867e+00,-7.446990851090867780e-02
5.836000000000000227e+02,3.186509425201381518e+01,-4.332562846287997260e+00,-1.361803398874966986e-01,3.152560687662170835e+01,-4.447754573953901058e+00,-5.919525973285788556e-02
5.837000000000000455e+02,3.186509425201381518e+01,-4.302562846287997900e+00,-1.246689072771150208e-01,3.152928976360844615e+01,-4.408803324261791445e+00,-4.394127338123324233e-02
5.838000000000000682e+02,3.186509425201381518e+01,-4.272562846287998539e+00,-1.131286893008018046e-01,3.153292116419365243e+01,-4.369824602862847129e+00,-2.871119380610756555e-02
5.838999999999999773e+02,3.186509425201381518e+01,-4.242562846287999179e+00,-1.015691819145554814e-01,3.153650464651818197e+01,-4.330805843618268369e+00,-1.350737349035602275e-02
5.840000000000000000e+02,3.186509425201381518e+01,-4.212562846287999818e+00,-8.999999999999885869e-02,3.197788165767565616e+01,-3.842720665925988932e+00,-3.931405397386741191e-02
5.841000000000000227e+02,3.186509425201381518e+01,-4.182562846288000458e+00,-7.843081808544111189e-02,3.198483910083436399e+01,-3.794711252850582639e+00,-2.468131136545513582e-02
5.842000000000000455e+02,3.186509425201381518e+01,-4.152562846288001097e+00,-6.687131069919366455e-02,3.199175640643571228e+01,-3.746387177889758391e+00,-1.007730245059422491e-02
5.843000000000000682e+02,3.186509425201381518e+01,-4.122562846288001737e+00,-5.533109272288044833e-02,3.199863025569078445e+01,-3.697733451114856962e+00,4.497991662162754978e-03
5.843999999999999773e+02,3.186509425201381518e+01,-4.092562846288002376e+00,-4.381966011250097021e-02,3.200545266414762580e+01,-3.648730470062094611e+00,1.904504828101931391e-02
5.845000000000000000e+02,3.186509425201381518e+01,-4.062562846288003016e+00,-3.234633135269731480e-02,3.201221592450691844e+01,-3.599363377385250473e+00,3.356320817028492220e-02
5.846000000000000227e+02,3.186509425201381518e+01,-4.032562846288003655e+00,-2.092019000520844302e-02,3.201891009366609353e+01,-3.549610411098667484e+00,4.805435769630334031e-02
5.847000000000000455e+02,3.186509425201381518e+01,-4.002562846288004295e+00,-9.550028705680667016e-03,3.202552890783405815e+01,-3.499446321987058184e+00,6.252055198016101545e-02
5.848000000000000682e+02,3.186509425201381518e+01,-3.972562846288004934e+00,1.755705045850477694e-03,3.203206208136414546e+01,-3.448845890389362623e+00,7.695827078709532865e-02
5.848999999999999773e+02,3.186509425201381518e+01,-3.942562846288005574e+00,1.298896096660351503e-02,3.203849186191759202e+01,-3.397785582606546839e+00,9.136901610079983804e-02
5.850000000000000000e+02,3.186509425201381518e+01,-3.912562846288006213e+00,2.414213562373054844e-02,3.215269393646014606e+01,-3.325199741945746190e+00,7.150823434621619845e-02
5.851000000000000227e+02,3.186509425201381518e+01,-3.882562846288006853e+00,3.520811931199997746e-02,3.216023958621188683e+01,-3.272911911172307953e+00,8.424869923377231729e-02
5.852000000000000455e+02,3.186509425201381518e+01,-3.852562846288007492e+00,4.618033988749874197e-02,3.216765990137066922e+01,-3.220082638750271897e+00,9.695687021800314387e-02
5.853000000000000682e+02,3.186509425201381518e+01,-3.822562846288008132e+00,5.705280328708134396e-02,3.217494203891440918e+01,-3.166686641725499740e+00,1.096337971410969447e-01
5.853999999999999773e+02,3.186509425201381518e+01,-3.792562846288008771e+00,6.782013048376606124e-02,3.218207750276849310e+01,-3.112694848892358479e+00,1.222803342392609904e-01
5.855000000000000000e+02,3.186509425201381518e+01,-3.762562846288009411e+00,7.847759065022423541e-02,3.218906041541505658e+01,-3.058077795397952769e+00,1.348928737292850455e-01
5.856000000000000227e+02,3.186509425201381518e+01,-3.732562846288010050e+00,8.902113032590172614e-02,3.219587779101476599e+01,-3.002804924793455399e+00,1.474721329766710554e-01
5.857000000000000455e+02,3.186509425201381518e+01,-3.702562846288010689e+00,9.944739840795192853e-02,3.220251277421014890e+01,-2.946856967101497915e+00,1.600209874411623323e-01
5.858000000000000682e+02,3.186509425201381518e+01,-3.672562846288011329e+00,1.097537668119008963e-01,3.220895656767024207e+01,-2.890212163082107821e+00,1.725401935124791786e-01
5.858999999999999773e+02,3.186509425201381518e+01,-3.642562846288011968e+00,1.199383466746603566e-01,3.221519488343832904e+01,-2.832845844235910349e+00,1.850318089824959378e-01
5.860000000000000000e+02,3.186509425201381518e+01,-3.612562846288012608e+00,1.299999999999976452e-01,3.184389572458217899e+01,-3.346428753761053088e+00,1.786740196683700155e-01
5.861000000000000227e+02,3.186509425201381518e+01,-3.582562846288013247e+00,1.399383466746599858e-01,3.184881390227347708e+01,-3.297725932472502564e+00,1.919533995233717594e-01
5.862000000000000455e+02,3.186509425201381518e+01,-3.552562846288013887e+00,1.497537668118999743e-01,3.185350318297184913e+01,-3.248476530135883777e+00,2.052123509996400808e-01
5.863000000000000682e+02,3.186509425201381518e+01,-3.522562846288014526e+00,1.594473984079502749e-01,3.185794270165510511e+01,-3.198671742971935572e+00,2.184501430037625314e-01
5.863999999999999773e+02,3.186509425201381518e+01,-3.492562846288015166e+00,1.690211303259002151e-01,3.186211566772045956e+01,-3.148294844535010739e+00,2.316653385573060886e-01
5.865000000000000000e+02,3.186509425201381518e+01,-3.462562846288015805e+00,1.784775906502223397e-01,3.186600856817852900e+01,-3.097333691983825688e+00,2.448602407642657131e-01
5.866000000000000227e+02,3.186509425201381518e+01,-3.432562846288016445e+00,1.878201304837637808e-01,3.186960716082505485e+01,-3.045771408837886440e+00,2.580371052554594202e-01
5.867000000000000455e+02,3.186509425201381518e+01,-3.402562846288017084e+00,1.970528032870781099e-01,3.187289596170563755e+01,-2.993597097424897768e+00,2.711962870542942161e-01
5.868000000000000682e+02,3.186509425201381518e+01,-3.372562846288017724e+00,2.061803398874943738e-01,3.187585424812911583e+01,-2.940802496061877491e+00,2.843358198110171875e-01
5.868999999999999773e+02,3.186509425201381518e+01,-3.342562846288018363e+00,2.152081193119965707e-01,3.187845968070442382e+01,-2.887377878215946936e+00,2.974539001046028197e-01
5.870000000000000000e+02,3.186509425201381518e+01,-3.312562846288019003e+00,2.241421356237267293e-01,3.167995328653619680e+01,-3.188633235250551756e+00,2.770244333268272463e-01
5.871000000000000227e+02,3.186509425201381518e+01,-3.282562846288019642e+00,2.329889609665993233e-01,3.168102707104588944e+01,-3.140707551886146476e+00,2.915569735140501884e-01
5.872000000000000455e+02,3.186509425201381518e+01,-3.252562846288020282e+00,2.417557050458440382e-01,3.168173945495658472e+01,-3.092324769985729915e+00,3.060763748830594988e-01
5.873000000000000682e+02,3.186509425201381518e+01,-3.222562846288020921e+00,2.504499712943133449e-01,3.168209259100233055e+01,-3.043480459167950514e+00,3.205815974971220061e-01
5.873999999999999773e+02,3.186509425201381518e+01,-3.192562846288021561e+00,2.590798099947861921e-01,3.168207925297343763e+01,-2.994171288664622566e+00,3.350690798751545518e-01
5.875000000000000000e+02,3.186509425201381518e+01,-3.162562846288022200e+00,2.676536686472968940e-01,3.168169457510931863e+01,-2.944384690690148076e+00,3.495434536949892923e-01
5.876000000000000227e+02,3.186509425201381518e+01,-3.132562846288022840e+00,2.761803398874927984e-01,3.168093070261039657e+01,-2.894104815807130748e+00,3.640050082335368753e-01
5.877000000000000455e+02,3.186509425201381518e+01,-3.102562846288023479e+00,2.846689072771118045e-01,3.167976714853666920e+01,-2.843315475901919243e+00,3.784529580798277060e-01
5.878000000000000682e+02,3.186509425201381518e+01,-3.072562846288024119e+00,2.931286893007981620e-01,3.167818670169756956e+01,-2.791999575282343216e+00,3.928869307316533721e-01
5.878999999999999773e+02,3.186509425201381518e+01,-3.042562846288024758e+00,3.015691819145514541e-01,3.167616656578861978e+01,-2.740149653785962869e+00,4.073072883627157914e-01
5.880000000000000000e+02,3.186509425201381518e+01,-3.012562846288023621e+00,3.099999999999932809e-01,3.183962522138945417e+01,-2.720138838657639280e+00,3.635218039276419955e-01
5.881000000000000227e+02,3.186509425201381518e+01,-2.982562846288022484e+00,3.184308180854362180e-01,3.184210224833211100e+01,-2.670786750130060838e+00,3.770005913046221568e-01
5.882000000000000455e+02,3.186509425201381518e+01,-2.952562846288021348e+00,3.268713106991883444e-01,3.184426650580222429e+01,-2.620980593913767365e+00,3.904599266775368172e-01
5.883000000000000682e+02,3.186509425201381518e+01,-2.922562846288020211e+00,3.353310927228735916e-01,3.184611284632116224e+01,-2.570706961591165296e+00,4.038999598143224734e-01
5.883999999999999773e+02,3.186509425201381518e+01,-2.892562846288019074e+00,3.438196601124947627e-01,3.184764299955593003e+01,-2.519951770627155696e+00,4.173168264776272451e-01
5.885000000000000000e+02,3.186509425201381518e+01,-2.862562846288017937e+00,3.523463313526906671e-01,3.184885951111296265e+01,-2.468704041980695152e+00,4.307149109020724786e-01
5.886000000000000227e+02,3.186509425201381518e+01,-2.832562846288016800e+00,3.609201900052013690e-01,3.184976830603747544e+01,-2.416954819430939594e+00,4.440944804459541206e-01
5.887000000000000455e+02,3.186509425201381518e+01,-2.802562846288015663e+00,3.695500287056722177e-01,3.185037148934868867e+01,-2.364707783849195444e+00,4.574572228307662858e-01
5.888000000000000682e+02,3.186509425201381518e+01,-2.772562846288014526e+00,3.782442949541415800e-01,3.185067386778675314e+01,-2.311964677325314632e+00,4.707999176355430748e-01
5.888999999999999773e+02,3.186509425201381518e+01,-2.742562846288013390e+00,3.870110390333881267e-01,3.185068065506872870e+01,-2.258731215578772655e+00,4.841247273923228178e-01
5.890000000000000000e+02,3.186509425201381518e+01,-2.712562846288012253e+00,3.958578643762606375e-01,3.152051449969543739e+01,-2.672359847580220826e+00,4.497569565518917400e-01
5.891000000000000227e+02,3.186509425201381518e+01,-2.682562846288011116e+00,4.047918806879907683e-01,3.151772605209890799e+01,-2.623769782033658515e+00,4.634383296627220261e-01
5.892000000000000455e+02,3.186509425201381518e+01,-2.652562846288009979e+00,4.138196601124916052e-01,3.151465867797104181e+01,-2.574785320050475335e+00,4.771062691483465290e-01
5.893000000000000682e+02,3.186509425201381518e+01,-2.622562846288008842e+00,4.229471967129085352e-01,3.151132545357909009e+01,-2.525401614949773332e+00,4.907599819619625769e-01
5.893999999999999773e+02,3.186509425201381518e+01,-2.592562846288007705e+00,4.321798695162233916e-01,3.150773390370270022e+01,-2.475617985166973511e+00,5.044019989210875021e-01
5.895000000000000000e+02,3.186509425201381518e+01,-2.562562846288006568e+00,4.415224093497647773e-01,3.150389047069194248e+01,-2.425433690249480634e+00,5.180352389172158123e-01
5.896000000000000227e+02,3.186509425201381518e+01,-2.532562846288005431e+00,4.509788696740868463e-01,3.149979387975126599e+01,-2.374852243224361281e+00,5.316605941448604433e-01
5.897000000000000455e+02,3.186509425201381518e+01,-2.502562846288004295e+00,4.605526015920362037e-01,3.149544751935643205e+01,-2.323875255528237815e+00,5.452777861305500018e-01
5.898000000000000682e+02,3.186509425201381518e+01,-2.472562846288003158e+00,4.702462331880867819e-01,3.149086512083674450e+01,-2.272503314413405029e+00,5.588869681725752159e-01
5.898999999999999773e+02,3.186509425201381518e+01,-2.442562846288002021e+00,4.800616533253268536e-01,3.148605896787034908e+01,-2.220741140598399888e+00,5.724874721058710314e-01
5.900000000000000000e+02,3.186509425201381518e+01,-2.412562846288000884e+00,4.899999999999891109e-01,3.177757521128359386e+01,-2.134629857415232035e+00,5.431229424356868174e-01
5.901000000000000227e+02,3.186509425201381518e+01,-2.382562846287999747e+00,5.000616533253263718e-01,3.178189856152879145e+01,-2.085516821727179781e+00,5.572188797821198136e-01
5.902000000000000455e+02,3.186509425201381518e+01,-2.352562846287998610e+00,5.102462331880859292e-01,3.178633308147533398e+01,-2.036137562131035139e+00,5.713089662213943765e-01
5.903000000000000682e+02,3.186509425201381518e+01,-2.322562846287997473e+00,5.205526015920352023e-01,3.179088749926215485e+01,-1.986497340107738374e+00,5.853953648135510335e-01
5.903999999999999773e+02,3.186509425201381518e+01,-2.292562846287996337e+00,5.309788696740851410e-01,3.179557954954806576e+01,-1.936602247877865501e+00,5.994756960465854601e-01
5.905000000000000000e+02,3.186509425201381518e+01,-2.262562846287995200e+00,5.415224093497622571e-01,3.180042802229975507e+01,-1.886461338534719978e+00,6.135501419572872983e-01
5.906000000000000227e+02,3.186509425201381518e+01,-2.232562846287994063e+00,5.521798695162203341e-01,3.180544870881111308e+01,-1.836065273047482904e+00,6.276172673701365667e-01
5.907000000000000455e+02,3.186509425201381518e+01,-2.202562846287992926e+00,5.629471967129061616e-01,3.181066028107879617e+01,-1.785410633367290778e+00,6.416771228801296800e-01
5.908000000000000682e+02,3.186509425201381518e+01,-2.172562846287991789e+00,5.738196601124888607e-01,3.181608616140066204e+01,-1.734485795646581785e+00,6.557305606941681297e-01
5.908999999999999773e+02,3.186509425201381518e+01,-2.142562846287990652e+00,5.847918806879862652e-01,3.182174275122272888e+01,-1.683278699863395289e+00,6.697771871765088036e-01
5.910000000000000000e+02,3.186509425201381518e+01,-2.112562846287989515e+00,5.958578643762556526e-01,3.231253730889330456e+01,-1.313038203244591307e+00,6.446595859042405507e-01
5.911000000000000227e+02,3.186509425201381518e+01,-2.082562846287988378e+00,6.070110390333834927e-01,3.232693953284343991e+01,-1.259103227887440113e+00,6.573691709563926899e-01
5.912000000000000455e+02,3.186509425201381518e+01,-2.052562846287987242e+00,6.182442949541374633e-01,3.234181602734970795e+01,-1.204831770465856877e+00,6.700620610908765151e-01
5.913000000000000682e+02,3.186509425201381518e+01,-2.022562846287986105e+00,6.295500287056676747e-01,3.235718097165441520e+01,-1.150214593263492624e+00,6.827368930129331659e-01
