时间戳,真实位置X(m),真实位置Y(m),真实位置Z(m),EKF估计位置X(m),EKF估计位置Y(m),EKF估计位置Z(m),真实速度X(m/s),真实速度Y(m/s),真实速度Z(m/s),EKF估计速度X(m/s),EKF估计速度Y(m/s),EKF估计速度Z(m/s)
4.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.171988483306348527e+00,3.739046853112788504e+00,-3.942040630609231044e+00,-1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.375269191200101382e+00,-2.539116246797386012e+00,-1.408211073576569738e+01
4.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.029353859679974725e+01,4.491172422930953978e+00,-3.103237711254767106e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,4.143710599219204704e-01,-1.156441270697067258e-01,-1.173663776002797476e+01
4.400000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.755358079503361424e+00,8.635730846876166211e+00,-2.778874545611788704e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.196186892076049224e+00,3.732454726175021165e+00,-1.006380400713406154e+01
4.500000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.643796776142236737e+00,1.147490419148603991e+01,-2.900215797800987261e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-4.070162631874775450e+00,3.190443904566724775e+00,-8.151528567402740677e+00
4.600000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.012812285901823373e+00,5.757082287916089669e+00,-2.796100491002448507e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-1.302734816347734803e-01,-2.780860499360886973e+00,-9.902057128887548743e+00
4.700000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.110741482022030802e+01,3.951182131868347991e+00,-3.463638490906108203e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,7.307252152197858841e+00,-2.969603904152982921e+00,-1.216595765992439837e+01
4.800000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.633740712895371061e+01,3.764543472529877199e+00,-3.273341138897130520e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,7.924120499066289902e+00,2.380448770213522192e+00,-8.379446903501445831e+00
4.900000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.839171405311634899e+01,8.047033115215226573e+00,-2.060423011770751600e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.301268154339170202e+00,5.696133530207018403e+00,-4.978993423051164768e+00
5.000000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.540110162032772756e+01,1.195652391114046331e+01,-1.739148728922878639e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-1.484189473608636956e+00,5.489440860793588506e+00,-4.396395279934091960e+00
5.100000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.128407950959244666e+01,1.058705262647373502e+01,-1.952506445937299162e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-5.919123579600682916e+00,1.008579516074875171e+00,-6.096477533602669752e+00
5.200000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.156761339110227915e+01,6.618577887717012942e+00,-1.743060770494184730e+00,-1.000000000000000021e-02,-0.000000000000000000e+00,0.000000000000000000e+00,3.728689454267326564e-01,-3.085080904314364769e+00,-6.519334158392722678e+00
5.300000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.446136386524418960e+01,7.341221379738189334e+00,-1.801674455597771285e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.618726945335040135e+00,1.391013958213940693e+00,-5.618321489408304892e+00
5.400000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.440990557676587436e+01,1.071220673602838858e+01,-1.813847704064865951e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.362009806596797823e-02,4.878643984257605482e+00,-5.725021949621160289e+00
5.500000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.018774012369234150e+01,1.306689056077027544e+01,-2.379395759567664470e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-4.469555049421226833e+00,4.822792663828301407e+00,-6.158548432501206982e+00
5.600000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.715710836463488320e+00,8.692596420730049900e+00,-2.341807584808293541e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.761947431852350920e+00,-1.718253790582403795e+00,-8.639512294488756794e+00
5.700000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.165497022389052972e+01,6.994466166535317164e+00,-2.629649934754178631e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,5.443522226519702301e+00,-1.631417238195312924e+00,-8.988516179527556105e+00
5.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.608900911182433191e+01,8.074035220389587764e+00,-2.457016447996812403e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,4.433686971150680556e+00,3.542681277100184101e+00,-6.957439293266627800e+00
5.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.640157411517044750e+01,1.222729345989363203e+01,-2.330272094673851768e+00,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,1.529405399837638235e+00,6.168198242835784662e+00,-6.549715743641885801e+00
6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.307133175580014672e+01,1.451548444118231629e+01,-2.833446611629202749e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.417847501360785856e+00,4.878039226465300082e+00,-7.874819352733055666e+00
6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.150901359180605965e+01,8.805527941245536283e+00,-2.792093706574764411e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.179677246803522594e+00,-2.492663716466474888e+00,-1.067144355561837799e+01
6.200000000000000000e+01,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.427966484983015683e+01,6.712297391057072460e+00,-3.370755498973556641e+00,-0.000000000000000000e+00,-1.000000000000000021e-02,0.000000000000000000e+00,6.430026082215163363e+00,-3.257134363269482691e+00,-1.178698324594908620e+01
6.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.894150005365852607e+01,6.777580651836525583e+00,-3.179086330948866390e+00,0.000000000000000000e+00,-1.000000000000000021e-02,-0.000000000000000000e+00,6.065844248915732706e+00,2.350696927866816832e+00,-8.602739713212722350e+00
6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.067529192594299658e+01,1.116500227516837818e+01,-2.478356735803352251e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.949228931447631208e+00,5.536085680860985292e+00,-6.758096273277765853e+00
6.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.768032033891640609e+01,1.574526860419769569e+01,-2.575937060126486600e+00,0.000000000000000000e+00,-1.000000000000000021e-02,0.000000000000000000e+00,-2.320856098656480793e+00,5.350043203860211705e+00,-7.460465174368537511e+00
6.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.323049264045290840e+01,1.148475208096866851e+01,-3.021753973780759495e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-4.806372754807480163e+00,-1.736367657504870543e+00,-9.764058025168255384e+00
6.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.352360652644294703e+01,5.344041987765862700e+00,-3.155131241419240951e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,3.514115832455382282e+00,-6.178817392990213264e+00,-1.359481954527809044e+01
6.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.647695722075012270e+01,3.519184290800949633e+00,-4.110314137831849735e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,8.257716967586469892e+00,-1.926772349375514448e+00,-1.294863843867674547e+01
6.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.027177857885596524e+01,4.884633130156820435e+00,-3.467346478681699651e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,7.448662582636560003e+00,4.329507184398580399e+00,-8.549917626998087883e+00
7.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.028710182485523106e+01,1.072678665941888809e+01,-2.463092216808890456e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.105881381624302051e+00,6.989456254156376502e+00,-5.999493604812096592e+00
7.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.585981246034832282e+01,1.388644077801526677e+01,-2.535925437446472586e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-3.877950793074083968e+00,5.150778942915311909e+00,-6.730759372676304864e+00
7.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.294318546079019328e+01,8.259266385200358940e+00,-2.546610120263359534e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.640923679988716799e+00,-3.142100056590525714e+00,-9.256468370659918676e+00
7.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.515219334703861520e+01,6.323254930783761552e+00,-3.108408887161855816e+00,1.000000000000000021e-02,-0.000000000000000000e+00,0.000000000000000000e+00,6.234576763439553027e+00,-3.279350273311499642e+00,-1.076163378792895031e+01
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.948905153046871419e+01,7.375110382017981081e+00,-3.027687361904707330e+00,0.000000000000000000e+00,-1.000000000000000021e-02,-0.000000000000000000e+00,5.463674480558910140e+00,3.194252044407259739e+00,-8.270946942809665359e+00
7.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.035086060291696342e+01,1.267483117356315603e+01,-2.655067583905868389e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.177366126060340523e+00,6.124053772794146866e+00,-7.673991675764550102e+00
7.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.658469748798874477e+01,1.653594290310551074e+01,-3.216870474186782403e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-4.206301133640470091e+00,4.454957849255764657e+00,-9.628493090613204686e+00
7.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.240908299926551983e+01,9.513918096995304552e+00,-3.417446964723666269e+00,-1.000000000000000021e-02,-1.000000000000000021e-02,0.000000000000000000e+00,-2.381106127368247893e+00,-4.029795509154366684e+00,-1.184814738272864076e+01
7.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.393685811722110657e+01,3.570397245843027090e+00,-3.561825080225183626e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,6.243028348228130575e+00,-7.946156420769054485e+00,-1.461508469511014319e+01
7.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.727021604689111101e+01,1.508982688373379899e+00,-4.398165616450597781e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.067321520918941502e+01,-2.987688781572484409e+00,-1.298073232757345785e+01
8.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.166158826902669077e+01,2.388589049710270196e+00,-3.746951965553996899e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.186467651020111269e+01,2.416225192100406538e+00,-8.790329827967111598e+00
8.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.515292179029516006e+01,6.968525036303138798e+00,-2.924696381137405155e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,9.920777470729882808e+00,5.768143544012571233e+00,-6.788903206958837089e+00
8.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.571569954381764234e+01,1.141744212541425973e+01,-3.003162849271149071e+00,1.000000000000000021e-02,-0.000000000000000000e+00,0.000000000000000000e+00,2.755870659586995064e+00,6.244551825453143579e+00,-9.253721735720100483e+00
8.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.998347341471072269e+01,1.303540491538016077e+01,-2.903156025010000363e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-6.727484708991669393e+00,2.939307254687987925e+00,-9.544571053628144952e+00
8.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.733173645710989774e+01,7.853367074752959809e+00,-2.258344132635532020e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-1.771339445321090666e+00,-4.716164142822292682e+00,-8.060587047537786987e+00
8.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.996469949842677138e+01,7.839139643617356157e+00,-2.133281313264038914e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,3.921228963276386814e+00,3.879891448533853149e-01,-6.729612802511957703e+00
8.600000000000000000e+01,0.000000000000000000e+00,-1.111949263638185303e-01,0.000000000000000000e+00,2.046303488520312897e+01,1.241765250975804769e+01,-1.831802434041891914e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.380023305561351776e+00,5.338275280119083810e+00,-6.926466274353727748e+00
8.700000000000000000e+01,0.000000000000000000e+00,-1.111949263638185303e-01,0.000000000000000000e+00,1.581137142961337361e+01,1.656631902864311812e+01,-2.162000429345397379e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-4.762993890627555515e+00,4.713524984470757850e+00,-6.570619891116102451e+00
8.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.348554117275989839e+01,1.188145448843255814e+01,-1.741897488578414865e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-3.181080084883280978e+00,-4.253798341603396871e+00,-5.081227723591949186e+00
8.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.641036487202190486e+01,8.765232486530587508e+00,-1.499776400404939203e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,5.966928505529902615e+00,-2.622631878696079610e+00,-4.517683167281213663e+00
9.000000000000000000e+01,0.000000000000000000e+00,-1.111949263638185303e-01,0.000000000000000000e+00,1.981443675221321143e+01,1.139968095445551199e+01,-1.627054490138502452e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.746480013276551002e+00,4.388085605359737684e+00,-4.784760520374270243e+00
9.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.731855047728640429e+01,1.744300777882558506e+01,-1.912012527685693186e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-9.284194268517619308e-01,5.978061813665147994e+00,-5.346968304596278365e+00
9.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200738052441936610e+01,1.552930085489139600e+01,-2.256261423313810965e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-5.980286008735771652e+00,-5.995797349848730473e-01,-6.403591766649029182e+00
9.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.308800218782121227e+01,8.788712316802525848e+00,-2.021840401215603933e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,3.168353499988475708e+00,-5.427559359756816804e+00,-8.031889735610958425e+00
9.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729230323308061656e+01,8.000099166556415398e+00,-3.000143203423515814e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,7.684084258716511684e+00,1.015250715101180479e+00,-9.051117794569016439e+00
9.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.010313848589339614e+01,1.183288241331151980e+01,-3.119476303701087971e+00,1.000000000000000021e-02,-1.000000000000000021e-02,0.000000000000000000e+00,4.192843529891329801e+00,6.008941163558074727e+00,-8.751919123292243086e+00
9.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.760844784396976692e+01,1.717082694815522359e+01,-3.489014026269503077e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-3.302446383288153431e+00,5.046898053414425434e+00,-1.043689700671508547e+01
9.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.076668622651600238e+01,1.337843957532630412e+01,-3.504119337771083309e+00,0.000000000000000000e+00,-1.000000000000000021e-02,-0.000000000000000000e+00,-8.022176074644354671e+00,-1.520496890129740430e+00,-1.060256978865841049e+01
9.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.063954368160732500e+01,6.322654174953862061e+00,-3.242458007740353310e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.482777645026184921e+00,-6.518639291048121009e+00,-1.357409158814319383e+01
9.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.381619140050781169e+01,4.512908210451952229e+00,-4.597439187867532695e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.279869744472613924e+00,-2.781182436701718608e+00,-1.368807927957842629e+01
1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.582692814013362614e+01,2.664009392373051899e+00,-4.692992877678541674e+00,0.000000000000000000e+00,-1.000000000000000021e-02,-0.000000000000000000e+00,8.996563301729864293e+00,-7.311986167265168701e-01,-1.304495942898909888e+01
1.010000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.850552071068166526e+01,3.405075260723539277e+00,-4.293304398688352563e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.878030980679897155e+00,1.886907100946053850e+00,-1.177172227131474358e+01
1.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.976038330721910086e+01,7.150852841340554100e+00,-3.911700044142175869e+00,1.000000000000000021e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,2.716961807380254168e+00,4.677676056369272750e+00,-1.116485296029942553e+01
1.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500454025880574882e+01,9.068861695495746389e+00,-3.052313623260578979e+00,0.000000000000000000e+00,-1.000000000000000021e-02,0.000000000000000000e+00,-8.202636518129976295e+00,2.872802201022499613e+00,-1.052394909123056443e+01
1.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.208765678025210555e+01,3.204356704485256557e+00,-2.463200589628835147e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-5.759351317847428930e+00,-6.517047585674681898e+00,-8.219117316035477572e+00
1.050000000000000000e+02,0.000000000000000000e+00,-1.111949263638185303e-01,0.000000000000000000e+00,1.529007716123202165e+01,-4.135011278581305350e-01,-2.789298851846512051e+00,0.000000000000000000e+00,-1.000000000000000021e-02,-0.000000000000000000e+00,6.639157601097845252e+00,-4.911686270160288359e+00,-9.394737379379836995e+00
1.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.070297674013906786e+01,2.782580216079177937e+00,-3.102408960425172779e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,4.760857145997198003e+00,3.983771589656905032e+00,-8.757754842966537723e+00
1.070000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.911082251447025016e+01,1.087789310732222425e+01,-2.799887666025066224e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-1.731975642735003262e+00,5.933475409554164415e+00,-8.438800905040105604e+00
1.080000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.364569297968320427e+01,8.746526818725854469e+00,-2.515266872992315328e+00,0.000000000000000000e+00,-1.000000000000000021e-02,-0.000000000000000000e+00,-6.309373151818736147e+00,-2.082227333067345310e+00,-7.411132024503523041e+00
1.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.582834068350916468e+01,3.340535972855500191e+00,-1.830352963772559960e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,4.062320854032243744e+00,-4.937142008416844696e+00,-6.492553206482237549e+00
1.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.045174964060269573e+01,4.952087363755995675e+00,-2.556219508533493112e+00,1.000000000000000021e-02,-0.000000000000000000e+00,0.000000000000000000e+00,6.988495155258077851e+00,2.983252704255506593e+00,-6.787743742493569599e+00
1.110000000000000000e+02,0.000000000000000000e+00,-1.111949263638185303e-01,0.000000000000000000e+00,2.206366326505108688e+01,1.151003253685361472e+01,-2.737037090076530177e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.350210957826596836e+00,6.719330848076121576e+00,-7.768147456403659668e+00
1.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745706489661582239e+01,1.477455538315600414e+01,-3.436755410262042787e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-7.260011001782105566e+00,3.207662970082111098e+00,-1.045310677883836092e+01
1.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.338323848052530707e+01,6.523206110475935127e+00,-3.265556161499471699e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-5.109229385702215964e+00,-6.405606925523442463e+00,-1.113128904115418294e+01
1.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.470227274015202745e+01,3.570381607625781939e+00,-4.336197690281437644e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,5.612061295149300300e+00,-6.538472951581031367e+00,-1.493750513988302409e+01
1.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.623012758954890344e+01,1.445321571688330975e+00,-5.166258616234532752e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,7.749072672892411973e+00,-2.590085932259309054e+00,-1.359252437232838417e+01
1.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.780229494469740459e+01,7.188373128051488425e-01,-4.765873136741962668e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,9.454572034785094559e+00,-1.070613544805452566e+00,-1.238293651946230156e+01
1.170000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.009222627676656359e+01,3.316031783081362594e+00,-4.266141076629214268e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,5.312688265962117740e+00,3.122530613873303107e+00,-1.130612115736396284e+01
1.180000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.813794463894318199e+01,9.196738542254463411e+00,-3.323236562953313822e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-5.906462037239762708e+00,6.412033524478021995e+00,-1.156907786346298117e+01
1.190000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.666386857038105518e+00,8.373050079490788278e+00,-3.297682724479949812e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.091549469838835762e+01,-2.774863233132473184e+00,-1.089399239799462116e+01
1.200000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.090881367245852829e+00,-2.177367629788034886e+00,-3.203044968778579360e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-1.550801357565574801e+00,-8.557153265787981411e+00,-1.295254558022174329e+01
1.210000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.428926623136998231e+01,-2.540358218980444782e+00,-4.027839286965722465e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,7.156718363660104387e+00,-3.494109704623670432e+00,-1.169111251439103683e+01
1.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.980352308440104281e+01,-4.597968790091628843e-01,-4.330428177812741808e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,6.025882271508461230e+00,3.676727575199815856e+00,-1.040927305317526397e+01
1.230000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.317805302450525673e+01,4.451977157859512424e+00,-4.095224777888734735e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,2.141764008694745147e+00,8.535322827902717790e+00,-1.141140875475911542e+01
1.240000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.189422994612807827e+01,1.410494800233297319e+01,-3.914548045499952167e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-5.690281056107282964e+00,1.178867820091885577e+01,-1.453275918650951937e+01
1.250000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.106666903157917936e+01,1.961828031466467692e+01,-4.144132237501846561e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.197839751353914295e+01,5.463646987615579320e+00,-1.228096167037051600e+01
1.260000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.727123920006434332e+00,1.043319621946608144e+01,-2.584275861018054954e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.896672725260577508e+00,-4.547685971872729382e+00,-6.439151649409250666e+00
1.270000000000000000e+02,-9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.567172213934663993e+00,4.279740730007297600e+00,-3.065189851496176843e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,4.759820873653518802e+00,-6.495277980128652651e+00,-1.179906627483759962e+01
