时间(s),真实位置X(m),真实位置Y(m),真实位置Z(m),TRUKF估计位置X(m),TRUKF估计位置Y(m),TRUKF估计位置Z(m)
3.351000000000000000e+03,-3.082456442171857816e+03,-9.847422703635920698e+02,0.000000000000000000e+00,2.202757654068505246e+02,-1.681967706711158144e+03,2.279959454450478873e+00
3.352000000000000000e+03,-3.083858961256010843e+03,-9.866325841173074878e+02,0.000000000000000000e+00,2.221940138290522100e+02,-1.682296512056701204e+03,2.279855492309251552e+00
3.353000000000000000e+03,-3.085261480338834190e+03,-9.884117029430792627e+02,0.000000000000000000e+00,2.241275013003731829e+02,-1.682622341231947303e+03,2.280201964825992356e+00
3.354000000000000000e+03,-3.086570498150975709e+03,-9.901908217696408201e+02,0.000000000000000000e+00,2.259962489015304072e+02,-1.682954249935113012e+03,2.281828922818794236e+00
3.355000000000000000e+03,-3.087973017233799055e+03,-9.920811355225662282e+02,0.000000000000000000e+00,2.280247772506332353e+02,-1.683263981270621343e+03,2.278523438891764563e+00
3.356000000000000000e+03,-3.089282035045941029e+03,-9.938602543491277856e+02,0.000000000000000000e+00,2.299570175593022725e+02,-1.683581847901893525e+03,2.280401360071183436e+00
3.357000000000000000e+03,-3.090684554130093147e+03,-9.956393731748994469e+02,0.000000000000000000e+00,2.316902060271498840e+02,-1.683925446170736905e+03,2.284389508755241494e+00
3.358000000000000000e+03,-3.091993571940905895e+03,-9.975296869278248550e+02,0.000000000000000000e+00,2.336010333361771529e+02,-1.684246163947424975e+03,2.279950802316805358e+00
3.359000000000000000e+03,-3.093396091025058922e+03,-9.993088057543864124e+02,0.000000000000000000e+00,2.355097793682841143e+02,-1.684562524868923902e+03,2.280756652977935506e+00
3.360000000000000000e+03,-3.094798610107881814e+03,-1.001087924580947970e+03,0.000000000000000000e+00,2.374522212385029718e+02,-1.684872156209955392e+03,2.280026698406431240e+00
3.361000000000000000e+03,-3.096107627920023788e+03,-1.002867043406719517e+03,0.000000000000000000e+00,2.393827184433892512e+02,-1.685180828831995996e+03,2.279330787617777521e+00
3.362000000000000000e+03,-3.097510147004176360e+03,-1.004757357159645039e+03,0.000000000000000000e+00,2.413367570724896609e+02,-1.685484061796626747e+03,2.279415190695792237e+00
3.363000000000000000e+03,-3.098912666087000161e+03,-1.006536475986206710e+03,0.000000000000000000e+00,2.430405843558682193e+02,-1.685819735610327371e+03,2.285716390274815879e+00
3.364000000000000000e+03,-3.100315185171152280e+03,-1.008315594812768268e+03,0.000000000000000000e+00,2.447443121063664648e+02,-1.686157390702858038e+03,2.282419856391214807e+00
3.365000000000000000e+03,-3.101624202981965027e+03,-1.010094713638539702e+03,0.000000000000000000e+00,2.464432309162331762e+02,-1.686493702203076282e+03,2.285892961975145354e+00
3.366000000000000000e+03,-3.103026722066117145e+03,-1.011873832465101486e+03,0.000000000000000000e+00,2.483366150646351684e+02,-1.686801049256571559e+03,2.279526232547765652e+00
3.367000000000000000e+03,-3.104429241150269718e+03,-1.013764146218026895e+03,0.000000000000000000e+00,2.500511343991241517e+02,-1.687129192434524384e+03,2.283155262529776408e+00
3.368000000000000000e+03,-3.105738258961082465e+03,-1.015543265044588452e+03,0.000000000000000000e+00,2.518555568255486605e+02,-1.687444824132747044e+03,2.283262047668292993e+00
3.369000000000000000e+03,-3.107140778045235493e+03,-1.017322383871150009e+03,0.000000000000000000e+00,2.535995061860292310e+02,-1.687766359974885290e+03,2.283438190856403871e+00
3.370000000000000000e+03,-3.108543297128059294e+03,-1.019101502696921784e+03,0.000000000000000000e+00,2.554125570833311087e+02,-1.688076684310893825e+03,2.282093628271142371e+00
3.371000000000000000e+03,-3.109945816212210957e+03,-1.020991816449846965e+03,0.000000000000000000e+00,2.571762730214095427e+02,-1.688391376724547627e+03,2.284048463967293774e+00
3.372000000000000000e+03,-3.111348335296363985e+03,-1.022770935276408750e+03,0.000000000000000000e+00,2.589153327565459222e+02,-1.688708791983173342e+03,2.282447765553044405e+00
3.373000000000000000e+03,-3.112657353107176732e+03,-1.024550054102970307e+03,0.000000000000000000e+00,2.606621550924133999e+02,-1.689023291167979096e+03,2.284882918026574838e+00
3.374000000000000000e+03,-3.114059872191328850e+03,-1.026329172928741855e+03,0.000000000000000000e+00,2.623700668225212667e+02,-1.689341976699201268e+03,2.284260479512830067e+00
3.375000000000000000e+03,-3.115462391275480968e+03,-1.028108291755303526e+03,0.000000000000000000e+00,2.641254892479720979e+02,-1.689652154655626191e+03,2.283693341127094101e+00
3.376000000000000000e+03,-3.116864910358305224e+03,-1.029887410581864970e+03,0.000000000000000000e+00,2.658902631462623276e+02,-1.689958509801483160e+03,2.283321726446474909e+00
3.377000000000000000e+03,-3.118267429442457797e+03,-1.031666529407636517e+03,0.000000000000000000e+00,2.676588254259665973e+02,-1.690262250988453616e+03,2.283756333921818982e+00
3.378000000000000000e+03,-3.119669948526610369e+03,-1.033556843160562039e+03,0.000000000000000000e+00,2.693288978911459708e+02,-1.690579376978389519e+03,2.284929978048296562e+00
3.379000000000000000e+03,-3.121072467609434170e+03,-1.035335961987123710e+03,0.000000000000000000e+00,2.708542120649462959e+02,-1.690918436108935566e+03,2.288599921829545192e+00
3.380000000000000000e+03,-3.122474986693586288e+03,-1.037115080813685381e+03,0.000000000000000000e+00,2.724867889246387449e+02,-1.691241467436235780e+03,2.285757742254302727e+00
3.381000000000000000e+03,-3.123877505777738861e+03,-1.038894199640246825e+03,0.000000000000000000e+00,2.741213954060822289e+02,-1.691561212785133876e+03,2.286039863484229162e+00
3.382000000000000000e+03,-3.125280024860562662e+03,-1.040673318466018600e+03,0.000000000000000000e+00,2.757028634809555001e+02,-1.691887619506875126e+03,2.289451756239327729e+00
3.383000000000000000e+03,-3.126682543944714780e+03,-1.042452437292580044e+03,0.000000000000000000e+00,2.773660692113095365e+02,-1.692200570603901951e+03,2.284981482802103336e+00
3.384000000000000000e+03,-3.128085063028867808e+03,-1.044231556119141715e+03,0.000000000000000000e+00,2.788278150629765264e+02,-1.692542557273767670e+03,2.291812894914017740e+00
3.385000000000000000e+03,-3.129487582111691154e+03,-1.046121869872067009e+03,0.000000000000000000e+00,2.804471128356051395e+02,-1.692860880789739667e+03,2.286785483722334256e+00
3.386000000000000000e+03,-3.130890101195844181e+03,-1.047900988697838557e+03,0.000000000000000000e+00,2.820977034230085110e+02,-1.693170678752114554e+03,2.285942215220486240e+00
3.387000000000000000e+03,-3.132292620279996754e+03,-1.049680107524400228e+03,0.000000000000000000e+00,2.836424903662662587e+02,-1.693495377137477590e+03,2.290554387376925405e+00
3.388000000000000000e+03,-3.133695139362820100e+03,-1.051459226350961899e+03,0.000000000000000000e+00,2.851861458109592604e+02,-1.693820314354796210e+03,2.290040938232563050e+00
3.389000000000000000e+03,-3.135097658446972673e+03,-1.053238345176733446e+03,0.000000000000000000e+00,2.867168340645339981e+02,-1.694146033501629518e+03,2.289472724936031156e+00
3.390000000000000000e+03,-3.136500177531125246e+03,-1.055017464003295117e+03,0.000000000000000000e+00,2.882935720331329321e+02,-1.694462866481007495e+03,2.290028590985348611e+00
3.391000000000000000e+03,-3.137902696613949502e+03,-1.056796582829856789e+03,0.000000000000000000e+00,2.899028396055731491e+02,-1.694772399354714707e+03,2.288534570088591735e+00
3.392000000000000000e+03,-3.139398716970112218e+03,-1.058575701655628336e+03,0.000000000000000000e+00,2.902446380296632924e+02,-1.694791895354263261e+03,2.304163279701708422e+00
3.393000000000000000e+03,-3.140801236054265246e+03,-1.060354820482189780e+03,0.000000000000000000e+00,2.918156157522413423e+02,-1.695089078772677112e+03,2.291546959665518912e+00
3.394000000000000000e+03,-3.142203755137088137e+03,-1.062133939308751451e+03,0.000000000000000000e+00,2.934993255759109729e+02,-1.695380044914541713e+03,2.284630416967840638e+00
3.395000000000000000e+03,-3.143699775493252218e+03,-1.063913058134522998e+03,0.000000000000000000e+00,2.950831905355382219e+02,-1.695686507873417440e+03,2.290536060965216336e+00
3.396000000000000000e+03,-3.145102294577404791e+03,-1.065692176961084442e+03,0.000000000000000000e+00,2.967222008329360960e+02,-1.695983885688655164e+03,2.290094047909925656e+00
3.397000000000000000e+03,-3.146504813661556909e+03,-1.067471295787646341e+03,0.000000000000000000e+00,2.982407666464177964e+02,-1.696299703352675806e+03,2.291650750874854037e+00
3.398000000000000000e+03,-3.148000834016391764e+03,-1.069250414614207784e+03,0.000000000000000000e+00,2.998109481442257334e+02,-1.696606834135425061e+03,2.290118618317730892e+00
3.399000000000000000e+03,-3.149403353100544336e+03,-1.071029533439979332e+03,0.000000000000000000e+00,3.012945701372504459e+02,-1.696926736871307867e+03,2.294146268925595589e+00
3.400000000000000000e+03,-3.150899373456708418e+03,-1.072808652266541003e+03,0.000000000000000000e+00,3.028353003832134505e+02,-1.697236716273743241e+03,2.292214649563517170e+00
3.401000000000000000e+03,-3.152301892540860536e+03,-1.074587771093102674e+03,0.000000000000000000e+00,3.044076323306279619e+02,-1.697539002660914093e+03,2.293468198214192455e+00
3.402000000000000000e+03,-3.153797912895695845e+03,-1.076255694992510371e+03,0.000000000000000000e+00,3.059208160186304326e+02,-1.697850078768641424e+03,2.291372768010170091e+00
3.403000000000000000e+03,-3.155200431979847963e+03,-1.078034813819072042e+03,0.000000000000000000e+00,3.074358527980299982e+02,-1.698159719630907830e+03,2.296341460027884196e+00
3.404000000000000000e+03,-3.156696452336011589e+03,-1.079813932644843590e+03,0.000000000000000000e+00,3.088345746872367386e+02,-1.698489043689462960e+03,2.293048530911413252e+00
3.405000000000000000e+03,-3.158098971420163707e+03,-1.081593051471405261e+03,0.000000000000000000e+00,3.102722411027138492e+02,-1.698811297846266370e+03,2.294564619477906575e+00
3.406000000000000000e+03,-3.159501490502987508e+03,-1.083260975370812957e+03,0.000000000000000000e+00,3.116948233105408121e+02,-1.699134705650603337e+03,2.295225404095584842e+00
3.407000000000000000e+03,-3.160997510859151134e+03,-1.085040094197374401e+03,0.000000000000000000e+00,3.131633340055992676e+02,-1.699449041389053946e+03,2.292732692096616898e+00
3.408000000000000000e+03,-3.162400029943303707e+03,-1.086819213023936300e+03,0.000000000000000000e+00,3.147164147718726213e+02,-1.699746451424631232e+03,2.290048864670137352e+00
3.409000000000000000e+03,-3.163896050299467333e+03,-1.088487136923343996e+03,0.000000000000000000e+00,3.161838070975397841e+02,-1.700056563719208498e+03,2.293711810133106432e+00
3.410000000000000000e+03,-3.165298569382290680e+03,-1.090266255749905440e+03,0.000000000000000000e+00,3.176074399871816354e+02,-1.700374504571314674e+03,2.292333842525915877e+00
3.411000000000000000e+03,-3.166701088466443707e+03,-1.092045374575676988e+03,0.000000000000000000e+00,3.190495154115309901e+02,-1.700688290632068401e+03,2.292605829475853785e+00
3.412000000000000000e+03,-3.168197108822606879e+03,-1.093713298475874808e+03,0.000000000000000000e+00,3.204561005137036318e+02,-1.701007244113560546e+03,2.291404541630566616e+00
3.413000000000000000e+03,-3.169599627905430680e+03,-1.095492417301646356e+03,0.000000000000000000e+00,3.219847166892256496e+02,-1.701302937297571816e+03,2.290974065515271718e+00
3.414000000000000000e+03,-3.171095648261594306e+03,-1.097271536128207799e+03,0.000000000000000000e+00,3.234853109518815586e+02,-1.701601267094824152e+03,2.288522811047862593e+00
3.415000000000000000e+03,-3.172498167345746424e+03,-1.098939460027615723e+03,0.000000000000000000e+00,3.250286352713202405e+02,-1.701890326204959820e+03,2.290263247530938351e+00
3.416000000000000000e+03,-3.173900686429899451e+03,-1.100718578854177167e+03,0.000000000000000000e+00,3.265906865841704416e+02,-1.702174265845496166e+03,2.287441474686067622e+00
3.417000000000000000e+03,-3.175396706784734306e+03,-1.102497697680738838e+03,0.000000000000000000e+00,3.281661578859691417e+02,-1.702453843612619494e+03,2.287613593718810456e+00
3.418000000000000000e+03,-3.176799225868886879e+03,-1.104276816506510386e+03,0.000000000000000000e+00,3.295812314854003944e+02,-1.702761910712911458e+03,2.290552494318049082e+00
3.419000000000000000e+03,-3.178201744953038997e+03,-1.105944740406708206e+03,0.000000000000000000e+00,3.311035104521911308e+02,-1.703050413415659705e+03,2.288826560429967572e+00
3.420000000000000000e+03,-3.179604264035862798e+03,-1.107723859232479754e+03,0.000000000000000000e+00,3.326771852586991258e+02,-1.703326659772503945e+03,2.287514416947880491e+00
3.421000000000000000e+03,-3.181100284392026424e+03,-1.109502978059041425e+03,0.000000000000000000e+00,3.342175169794028875e+02,-1.703607146803297837e+03,2.288457259902489049e+00
3.422000000000000000e+03,-3.182502803476178542e+03,-1.111282096885602868e+03,0.000000000000000000e+00,3.357305669996835036e+02,-1.703891903978664914e+03,2.287741562485934743e+00
3.423000000000000000e+03,-3.183905322560331570e+03,-1.113061215712164767e+03,0.000000000000000000e+00,3.373237804175118981e+02,-1.704160034544431710e+03,2.288069471453157533e+00
3.424000000000000000e+03,-3.185307841643155371e+03,-1.114840334537936315e+03,0.000000000000000000e+00,3.389716447864879001e+02,-1.704415298712652429e+03,2.285861840887982055e+00
3.425000000000000000e+03,-3.186710360727307943e+03,-1.116508258438133907e+03,0.000000000000000000e+00,3.405469522165052467e+02,-1.704682297254212699e+03,2.287464277524547285e+00
3.426000000000000000e+03,-3.188206381083471115e+03,-1.118287377263905455e+03,0.000000000000000000e+00,3.420390355585628868e+02,-1.704964976490765594e+03,2.289049291410264253e+00
3.427000000000000000e+03,-3.189608900166295371e+03,-1.120066496090467126e+03,0.000000000000000000e+00,3.436782751963208966e+02,-1.705218478675463302e+03,2.286708837703987918e+00
3.428000000000000000e+03,-3.191011419250447489e+03,-1.121845614917028797e+03,0.000000000000000000e+00,3.454091262780946749e+02,-1.705450507521820100e+03,2.284751211132283633e+00
3.429000000000000000e+03,-3.192413938334599607e+03,-1.123624733742800345e+03,0.000000000000000000e+00,3.470205076404428723e+02,-1.705703403242666582e+03,2.287053449306539754e+00
3.430000000000000000e+03,-3.193816457417423408e+03,-1.125403852569361788e+03,0.000000000000000000e+00,3.486196367691632076e+02,-1.705958631917394541e+03,2.287752669160752372e+00
3.431000000000000000e+03,-3.195218976501576435e+03,-1.127182971395923460e+03,0.000000000000000000e+00,3.501595965841264615e+02,-1.706224479509215143e+03,2.288138964685258792e+00
3.432000000000000000e+03,-3.196714996857740061e+03,-1.128962090221695235e+03,0.000000000000000000e+00,3.518914753132993383e+02,-1.706450940601647744e+03,2.284124086711320167e+00
3.433000000000000000e+03,-3.198117515941892179e+03,-1.130630014121892600e+03,0.000000000000000000e+00,3.535095124512139932e+02,-1.706696228465611739e+03,2.288230483165830442e+00
3.434000000000000000e+03,-3.199520035024715980e+03,-1.132409132947664375e+03,0.000000000000000000e+00,3.552770231221171002e+02,-1.706911049337714758e+03,2.284745889839969291e+00
3.435000000000000000e+03,-3.200922554108868553e+03,-1.134188251774226046e+03,0.000000000000000000e+00,3.569419978332218761e+02,-1.707143194962168764e+03,2.285456056887626097e+00
3.436000000000000000e+03,-3.202325073193020671e+03,-1.135967370600787717e+03,0.000000000000000000e+00,3.585051182926230240e+02,-1.707395820414923946e+03,2.288866599387567202e+00
3.437000000000000000e+03,-3.203727592275844472e+03,-1.137746489426559037e+03,0.000000000000000000e+00,3.601565103022149401e+02,-1.707630095429594121e+03,2.287450528104300052e+00
3.438000000000000000e+03,-3.205130111359997500e+03,-1.139525608253120936e+03,0.000000000000000000e+00,3.616382558739290403e+02,-1.707896954542673939e+03,2.289800533737163413e+00
3.439000000000000000e+03,-3.206532630444150072e+03,-1.141304727079682607e+03,0.000000000000000000e+00,3.632804757023220645e+02,-1.708131150355540967e+03,2.286581534696828122e+00
3.440000000000000000e+03,-3.207935149526973873e+03,-1.143083845905453927e+03,0.000000000000000000e+00,3.648083544549620569e+02,-1.708385481731522304e+03,2.292352400713643767e+00
3.441000000000000000e+03,-3.209337668611126901e+03,-1.144862964732015598e+03,0.000000000000000000e+00,3.664440448323839519e+02,-1.708617777388894410e+03,2.285012215786758283e+00
3.442000000000000000e+03,-3.210740187695278564e+03,-1.146642083558577269e+03,0.000000000000000000e+00,3.668093783807642012e+02,-1.708617200884459635e+03,2.306974563552586233e+00
3.443000000000000000e+03,-3.212142706778102365e+03,-1.148421202385138713e+03,0.000000000000000000e+00,3.685625790516712073e+02,-1.708804154596997023e+03,2.283234851118753461e+00
3.444000000000000000e+03,-3.213451724590243430e+03,-1.150200321210910261e+03,0.000000000000000000e+00,3.701511775243385500e+02,-1.709036619269986431e+03,2.291309261855854373e+00
