时间(s),真实位置X(m),真实位置Y(m),真实位置Z(m),ESKF估计位置X(m),ESKF估计位置Y(m),ESKF估计位置Z(m)
6.892000000000000000e+03,-5.312929291627482598e+03,-3.283252599033277420e+03,0.000000000000000000e+00,-5.315061227938398588e+03,-3.291359322146513932e+03,-5.224958790554810051e-01
6.893000000000000000e+03,-5.312929291627482598e+03,-3.283363793960430939e+03,0.000000000000000000e+00,-5.315101914956511791e+03,-3.291131596286872082e+03,-5.313233749660362104e-01
6.894000000000000000e+03,-5.312929291627482598e+03,-3.283363793960430939e+03,0.000000000000000000e+00,-5.315145781179126971e+03,-3.290925368367485589e+03,-5.394944589114709643e-01
6.895000000000000000e+03,-5.312835790355471545e+03,-3.283363793960430939e+03,0.000000000000000000e+00,-5.315189628862530299e+03,-3.290731552718023067e+03,-5.465742891626541589e-01
6.896000000000000000e+03,-5.312835790355471545e+03,-3.283363793960430939e+03,0.000000000000000000e+00,-5.315232703928787487e+03,-3.290557031336026284e+03,-5.517433418903543441e-01
6.897000000000000000e+03,-5.312835790355471545e+03,-3.283363793960430939e+03,0.000000000000000000e+00,-5.315274617179491543e+03,-3.290395915157149830e+03,-5.580334485819632429e-01
6.898000000000000000e+03,-5.312835790355471545e+03,-3.283363793960430939e+03,0.000000000000000000e+00,-5.315318869431526764e+03,-3.290246889522611127e+03,-5.639442885639964764e-01
6.899000000000000000e+03,-5.312742289083460491e+03,-3.283363793960430939e+03,0.000000000000000000e+00,-5.315359052106337003e+03,-3.290106199411598482e+03,-5.685456126969794521e-01
6.900000000000000000e+03,-5.312835790355471545e+03,-3.283474988886795472e+03,0.000000000000000000e+00,-5.315400662356681096e+03,-3.289974293255275825e+03,-5.719275258222151770e-01
6.901000000000000000e+03,-5.312835790355471545e+03,-3.283474988886795472e+03,0.000000000000000000e+00,-5.315785938499901931e+03,-3.290663209970665321e+03,-5.683451812920856661e-01
6.902000000000000000e+03,-5.312742289083460491e+03,-3.283474988886795472e+03,0.000000000000000000e+00,-5.315836672471117708e+03,-3.290444699873727131e+03,-5.772110070751992339e-01
6.903000000000000000e+03,-5.312742289083460491e+03,-3.283474988886795472e+03,0.000000000000000000e+00,-5.315884429880893549e+03,-3.290245837486970686e+03,-5.796655175256637538e-01
6.904000000000000000e+03,-5.312742289083460491e+03,-3.283474988886795472e+03,0.000000000000000000e+00,-5.315927763299479921e+03,-3.290058336786462405e+03,-5.813579218220470413e-01
6.905000000000000000e+03,-5.312742289083460491e+03,-3.283474988886795472e+03,0.000000000000000000e+00,-5.315971937059090124e+03,-3.289885628760361669e+03,-5.820387959982852299e-01
6.906000000000000000e+03,-5.312648787811448528e+03,-3.283474988886795472e+03,0.000000000000000000e+00,-5.316012128810571085e+03,-3.289728535832479338e+03,-5.831083161019596783e-01
6.907000000000000000e+03,-5.312648787811448528e+03,-3.283586183813948992e+03,0.000000000000000000e+00,-5.316053074632649441e+03,-3.289578420041393656e+03,-5.821159730548182143e-01
6.908000000000000000e+03,-5.312648787811448528e+03,-3.283586183813948992e+03,0.000000000000000000e+00,-5.316092122869952618e+03,-3.289440553892687603e+03,-5.809886982903161856e-01
6.909000000000000000e+03,-5.312648787811448528e+03,-3.283586183813948992e+03,0.000000000000000000e+00,-5.316128380951186955e+03,-3.289311466568295600e+03,-5.792099748796062375e-01
6.910000000000000000e+03,-5.312648787811448528e+03,-3.283586183813948992e+03,0.000000000000000000e+00,-5.316163389013585402e+03,-3.289189814246804417e+03,-5.771261303191407288e-01
6.911000000000000000e+03,-5.312555286538109613e+03,-3.283586183813948992e+03,0.000000000000000000e+00,-5.316406968151476576e+03,-3.290032098672498250e+03,-5.670214856609127052e-01
6.912000000000000000e+03,-5.312555286538109613e+03,-3.283586183813948992e+03,0.000000000000000000e+00,-5.316449404092519217e+03,-3.289823949678052486e+03,-5.696373951780667744e-01
6.913000000000000000e+03,-5.312555286538109613e+03,-3.283586183813948992e+03,0.000000000000000000e+00,-5.316490570763843607e+03,-3.289629868935884588e+03,-5.674098229716879604e-01
6.914000000000000000e+03,-5.312555286538109613e+03,-3.283697378740313070e+03,0.000000000000000000e+00,-5.316527249102517089e+03,-3.289452613609541459e+03,-5.634379278226704368e-01
6.915000000000000000e+03,-5.312461785266098559e+03,-3.283697378740313070e+03,0.000000000000000000e+00,-5.316562661757619026e+03,-3.289287084122975557e+03,-5.598460567875249705e-01
6.916000000000000000e+03,-5.312461785266098559e+03,-3.283697378740313070e+03,0.000000000000000000e+00,-5.316598561240743948e+03,-3.289137154964421825e+03,-5.548624371574522041e-01
6.917000000000000000e+03,-5.312461785266098559e+03,-3.283697378740313070e+03,0.000000000000000000e+00,-5.316635393322007076e+03,-3.288995740005550033e+03,-5.491183624642117511e-01
6.918000000000000000e+03,-5.312461785266098559e+03,-3.283697378740313070e+03,0.000000000000000000e+00,-5.316671131705885273e+03,-3.288863283334691459e+03,-5.440768761997294423e-01
6.919000000000000000e+03,-5.312555286538109613e+03,-3.283697378740313070e+03,0.000000000000000000e+00,-5.316704062388267630e+03,-3.288740542275148528e+03,-5.384197071680576485e-01
6.920000000000000000e+03,-5.312461785266098559e+03,-3.283697378740313070e+03,0.000000000000000000e+00,-5.316738410270258100e+03,-3.288626735375564749e+03,-5.316815590476813291e-01
6.921000000000000000e+03,-5.312461785266098559e+03,-3.283808573666676693e+03,0.000000000000000000e+00,-5.316889848028199594e+03,-3.289561856420846652e+03,-5.191332303427926842e-01
6.922000000000000000e+03,-5.312461785266098559e+03,-3.283808573666676693e+03,0.000000000000000000e+00,-5.316920149100134040e+03,-3.289366226309129161e+03,-5.181632893474092949e-01
6.923000000000000000e+03,-5.312461785266098559e+03,-3.283808573666676693e+03,0.000000000000000000e+00,-5.316961940636634608e+03,-3.289184069668050142e+03,-5.130259222926472074e-01
6.924000000000000000e+03,-5.312461785266098559e+03,-3.283808573666676693e+03,0.000000000000000000e+00,-5.317004550256588118e+03,-3.289015772737094267e+03,-5.057560036439618933e-01
6.925000000000000000e+03,-5.312368283994086596e+03,-3.283808573666676693e+03,0.000000000000000000e+00,-5.317049899473951882e+03,-3.288860792475970811e+03,-4.985328591176018675e-01
6.926000000000000000e+03,-5.312368283994086596e+03,-3.283808573666676693e+03,0.000000000000000000e+00,-5.317092986167675008e+03,-3.288717583459522302e+03,-4.905243164978006498e-01
6.927000000000000000e+03,-5.312368283994086596e+03,-3.283808573666676693e+03,0.000000000000000000e+00,-5.317136338841333782e+03,-3.288586823754048510e+03,-4.830153419350684540e-01
6.928000000000000000e+03,-5.312368283994086596e+03,-3.283919768593830213e+03,0.000000000000000000e+00,-5.317178772264614963e+03,-3.288463120791642723e+03,-4.756768640961172023e-01
6.929000000000000000e+03,-5.312368283994086596e+03,-3.283919768593830213e+03,0.000000000000000000e+00,-5.317222176848595154e+03,-3.288345404697645336e+03,-4.669026575989297378e-01
6.930000000000000000e+03,-5.312368283994086596e+03,-3.283919768593830213e+03,0.000000000000000000e+00,-5.317268096664506629e+03,-3.288239115676933125e+03,-4.589530077742742242e-01
6.931000000000000000e+03,-5.312368283994086596e+03,-3.283919768593830213e+03,0.000000000000000000e+00,-5.317357970666236724e+03,-3.289245579575654119e+03,-4.462697537046289020e-01
6.932000000000000000e+03,-5.312368283994086596e+03,-3.283919768593830213e+03,0.000000000000000000e+00,-5.317412734602035016e+03,-3.289068097168414170e+03,-4.414677880038425650e-01
6.933000000000000000e+03,-5.312274782722075543e+03,-3.283919768593830213e+03,0.000000000000000000e+00,-5.317474798323264622e+03,-3.288906349324020994e+03,-4.340587316898725234e-01
6.934000000000000000e+03,-5.312274782722075543e+03,-3.283919768593830213e+03,0.000000000000000000e+00,-5.317533556524622327e+03,-3.288759203898036503e+03,-4.255387494328646825e-01
6.935000000000000000e+03,-5.312274782722075543e+03,-3.283919768593830213e+03,0.000000000000000000e+00,-5.317591501075838096e+03,-3.288624145651072467e+03,-4.161266609267196270e-01
6.936000000000000000e+03,-5.312274782722075543e+03,-3.283919768593830213e+03,0.000000000000000000e+00,-5.317649503612684384e+03,-3.288496794469187989e+03,-4.070601419626991291e-01
6.937000000000000000e+03,-5.312274782722075543e+03,-3.284030963520194746e+03,0.000000000000000000e+00,-5.317708304152452911e+03,-3.288382067763540363e+03,-3.982432874678640822e-01
6.938000000000000000e+03,-5.312368283994086596e+03,-3.284030963520194746e+03,0.000000000000000000e+00,-5.317766607567829851e+03,-3.288278172246036775e+03,-3.889193523393608687e-01
6.939000000000000000e+03,-5.312368283994086596e+03,-3.284030963520194746e+03,0.000000000000000000e+00,-5.317824256157386117e+03,-3.288181156539571475e+03,-3.795972084007749880e-01
6.940000000000000000e+03,-5.312368283994086596e+03,-3.284030963520194746e+03,0.000000000000000000e+00,-5.317884073627776161e+03,-3.288092518226173524e+03,-3.704250995991358320e-01
6.941000000000000000e+03,-5.312368283994086596e+03,-3.284030963520194746e+03,0.000000000000000000e+00,-5.317871904964708847e+03,-3.289173762768756205e+03,-3.579830219004652148e-01
6.942000000000000000e+03,-5.312368283994086596e+03,-3.284030963520194746e+03,0.000000000000000000e+00,-5.317949829419718299e+03,-3.289034103271133063e+03,-3.532350625626727858e-01
6.943000000000000000e+03,-5.312368283994086596e+03,-3.284030963520194746e+03,0.000000000000000000e+00,-5.318028811878167289e+03,-3.288905196654144220e+03,-3.458437989648933120e-01
6.944000000000000000e+03,-5.312368283994086596e+03,-3.284030963520194746e+03,0.000000000000000000e+00,-5.318107908410316668e+03,-3.288791202313745544e+03,-3.382842715369108189e-01
6.945000000000000000e+03,-5.312368283994086596e+03,-3.284030963520194746e+03,0.000000000000000000e+00,-5.318185290205522506e+03,-3.288689121775221338e+03,-3.309275853915739085e-01
6.946000000000000000e+03,-5.312368283994086596e+03,-3.284030963520194746e+03,0.000000000000000000e+00,-5.318260356790897276e+03,-3.288596145012905254e+03,-3.238656330621783042e-01
6.947000000000000000e+03,-5.312368283994086596e+03,-3.284030963520194746e+03,0.000000000000000000e+00,-5.318335903807490467e+03,-3.288514055203942007e+03,-3.159480699525430980e-01
6.948000000000000000e+03,-5.312368283994086596e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.318408403782336791e+03,-3.288440703246510566e+03,-3.102277231877512143e-01
6.949000000000000000e+03,-5.312368283994086596e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.318479153631800727e+03,-3.288374118720363640e+03,-3.046433271557753564e-01
6.950000000000000000e+03,-5.312368283994086596e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.318549425941053414e+03,-3.288313650084212895e+03,-2.989465593746583050e-01
6.951000000000000000e+03,-5.312368283994086596e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.318456506616790648e+03,-3.289383603018715348e+03,-2.914994677462135475e-01
6.952000000000000000e+03,-5.312368283994086596e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.318559514929946090e+03,-3.289300024902431232e+03,-2.906077602852247255e-01
6.953000000000000000e+03,-5.312368283994086596e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.318658006325789756e+03,-3.289230786035521305e+03,-2.878783180151023857e-01
6.954000000000000000e+03,-5.312368283994086596e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.318756815664223723e+03,-3.289169942715880097e+03,-2.859494648154184970e-01
6.955000000000000000e+03,-5.312368283994086596e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.318851052531912501e+03,-3.289115967692830054e+03,-2.853808086598830229e-01
6.956000000000000000e+03,-5.312368283994086596e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.318942582078442683e+03,-3.289074385149985574e+03,-2.850386523644257153e-01
6.957000000000000000e+03,-5.312461785266098559e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.319030756492528781e+03,-3.289037365593938830e+03,-2.863743485405136346e-01
6.958000000000000000e+03,-5.312461785266098559e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.319115654354143771e+03,-3.289006057501134819e+03,-2.885882415787807131e-01
6.959000000000000000e+03,-5.312461785266098559e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.319196255329626183e+03,-3.288981335193484938e+03,-2.919121809693038250e-01
6.960000000000000000e+03,-5.312461785266098559e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.319275710748705933e+03,-3.288961430123143145e+03,-2.967875418706501511e-01
6.961000000000000000e+03,-5.312461785266098559e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.319135155056297663e+03,-3.289921278741543119e+03,-2.988139090274568588e-01
6.962000000000000000e+03,-5.312461785266098559e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.319262202492178403e+03,-3.289906331587370460e+03,-3.094994977697511640e-01
6.963000000000000000e+03,-5.312555286538109613e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.319383893174291188e+03,-3.289898994562951430e+03,-3.196419623370717611e-01
6.964000000000000000e+03,-5.312555286538109613e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.319498537217126795e+03,-3.289896316787775049e+03,-3.304041297709128799e-01
6.965000000000000000e+03,-5.312555286538109613e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.319607742721780596e+03,-3.289897107252494607e+03,-3.427308917167407598e-01
6.966000000000000000e+03,-5.312555286538109613e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.319710508243160803e+03,-3.289901316572847009e+03,-3.573003307275031681e-01
6.967000000000000000e+03,-5.312555286538109613e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.319811478128979616e+03,-3.289913040341095893e+03,-3.736016517892282729e-01
6.968000000000000000e+03,-5.312555286538109613e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.319907551606303059e+03,-3.289929507308853772e+03,-3.920227798867264579e-01
6.969000000000000000e+03,-5.312555286538109613e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.319996007059057774e+03,-3.289946261021473674e+03,-4.129376915653724112e-01
6.970000000000000000e+03,-5.312648787811448528e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.320083405403528559e+03,-3.289987697263985865e+03,-4.354115615020628938e-01
6.971000000000000000e+03,-5.312648787811448528e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.319831921959950705e+03,-3.290813964923948333e+03,-4.550262726908171906e-01
6.972000000000000000e+03,-5.312648787811448528e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.319965432658344071e+03,-3.290844647267476375e+03,-4.877764816468228015e-01
6.973000000000000000e+03,-5.312648787811448528e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.320089265967256324e+03,-3.290872724130751976e+03,-5.174267192863879483e-01
6.974000000000000000e+03,-5.312648787811448528e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.320199332168189358e+03,-3.290896846713003924e+03,-5.487529844012766223e-01
6.975000000000000000e+03,-5.312648787811448528e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.320301970889420772e+03,-3.290911699134383980e+03,-5.824026711917010823e-01
6.976000000000000000e+03,-5.312742289083460491e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.320393917242305179e+03,-3.290921847813624936e+03,-6.185059390773048893e-01
6.977000000000000000e+03,-5.312835790355471545e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.320478503055005604e+03,-3.290923426978945372e+03,-6.553640803181024488e-01
6.978000000000000000e+03,-5.312835790355471545e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.320560106220903435e+03,-3.290921385065567847e+03,-6.930978766132488422e-01
6.979000000000000000e+03,-5.312835790355471545e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.320636314837091959e+03,-3.290912278190939105e+03,-7.315921902822406508e-01
6.980000000000000000e+03,-5.312835790355471545e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.320709502090156093e+03,-3.290895203452764235e+03,-7.679886859216017436e-01
6.981000000000000000e+03,-5.312835790355471545e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.320412388837504295e+03,-3.291520881228684175e+03,-7.933464793307857255e-01
6.982000000000000000e+03,-5.312835790355471545e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.320529179263719925e+03,-3.291478558937816615e+03,-8.346646923272121876e-01
6.983000000000000000e+03,-5.312929291627482598e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.320643306356505491e+03,-3.291430707559086841e+03,-8.666097607542750936e-01
6.984000000000000000e+03,-5.312929291627482598e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.320760048145113615e+03,-3.291375622221876256e+03,-8.938259880461667528e-01
6.985000000000000000e+03,-5.312929291627482598e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.320876650416690609e+03,-3.291317671128724214e+03,-9.182070946830476199e-01
6.986000000000000000e+03,-5.312929291627482598e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.320995261830783420e+03,-3.291258835686190650e+03,-9.368609799205684929e-01
6.987000000000000000e+03,-5.312929291627482598e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.321115232320059476e+03,-3.291200546644722181e+03,-9.532584492842651747e-01
6.988000000000000000e+03,-5.313022792899492742e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.321242152367362905e+03,-3.291141064415412529e+03,-9.668868499980111109e-01
6.989000000000000000e+03,-5.313022792899492742e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.321368267182287127e+03,-3.291088600358075382e+03,-9.771344322994822695e-01
6.990000000000000000e+03,-5.313022792899492742e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.321497633674363897e+03,-3.291034990038074284e+03,-9.844549938849032067e-01
6.991000000000000000e+03,-5.313022792899492742e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.321163086115451733e+03,-3.291582149230292998e+03,-9.779295987848928284e-01
6.992000000000000000e+03,-5.313022792899492742e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.321335057296801097e+03,-3.291503340004458551e+03,-9.919990960177532680e-01
6.993000000000000000e+03,-5.313116294171504705e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.321507214661326543e+03,-3.291429747327231325e+03,-9.973797259893654177e-01
6.994000000000000000e+03,-5.313116294171504705e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.321678987506819794e+03,-3.291361132949023613e+03,-9.997471230488879090e-01
6.995000000000000000e+03,-5.313209795444844531e+03,-3.284364548300075967e+03,0.000000000000000000e+00,-5.321851877220537972e+03,-3.291295467915047539e+03,-1.001068526124269997e+00
6.996000000000000000e+03,-5.313209795444844531e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.322022567978980987e+03,-3.291234779898862143e+03,-1.002374770488792866e+00
6.997000000000000000e+03,-5.313209795444844531e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.322190207845015721e+03,-3.291178176225721018e+03,-1.003282036987696024e+00
6.998000000000000000e+03,-5.313303296716854675e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.322360846474126447e+03,-3.291123298648342370e+03,-1.003833399536802506e+00
6.999000000000000000e+03,-5.313303296716854675e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.322525927919699825e+03,-3.291071744660866898e+03,-1.004155946233967533e+00
7.000000000000000000e+03,-5.313303296716854675e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.322690389446719564e+03,-3.291020840565339768e+03,-1.004051617921216000e+00
7.001000000000000000e+03,-5.313303296716854675e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.322267505648465885e+03,-3.291566171140001188e+03,-9.916578174283012803e-01
7.002000000000000000e+03,-5.313396797988866638e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.322460299405542173e+03,-3.291484154659286560e+03,-1.001237786612708014e+00
7.003000000000000000e+03,-5.313396797988866638e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.322645938982889675e+03,-3.291407550225139403e+03,-1.000827148873281391e+00
7.004000000000000000e+03,-5.313396797988866638e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.322823864988543392e+03,-3.291334321347346759e+03,-9.975571072972422293e-01
7.005000000000000000e+03,-5.313396797988866638e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.322992352573775861e+03,-3.291261482678088669e+03,-9.937467001242306086e-01
7.006000000000000000e+03,-5.313490299260877691e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.323153021642881868e+03,-3.291194090501324808e+03,-9.881577556453657873e-01
7.007000000000000000e+03,-5.313490299260877691e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.323299257341749581e+03,-3.291126019187428483e+03,-9.806676341097031457e-01
7.008000000000000000e+03,-5.313490299260877691e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.323433468621217798e+03,-3.291060165424342358e+03,-9.713646476025094012e-01
7.009000000000000000e+03,-5.313490299260877691e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.323556196120152890e+03,-3.290995847991338451e+03,-9.602507074961318390e-01
7.010000000000000000e+03,-5.313583800532888745e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.323666374325832294e+03,-3.290934239154120405e+03,-9.465634105207105797e-01
7.011000000000000000e+03,-5.313583800532888745e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.323075770583092890e+03,-3.291452178413698221e+03,-9.190182236985267039e-01
7.012000000000000000e+03,-5.313583800532888745e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.323156389363652124e+03,-3.291373335422888431e+03,-9.094498703638442816e-01
7.013000000000000000e+03,-5.313583800532888745e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.323220683451731020e+03,-3.291296310651629028e+03,-8.907295506291773579e-01
7.014000000000000000e+03,-5.313770803078239624e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.323271572257711341e+03,-3.291223062001692142e+03,-8.675804066571709550e-01
7.015000000000000000e+03,-5.313770803078239624e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.323303294484006074e+03,-3.291155658988176583e+03,-8.418829043486418806e-01
7.016000000000000000e+03,-5.313770803078239624e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.323323567699530940e+03,-3.291092028584124819e+03,-8.136237756525379616e-01
7.017000000000000000e+03,-5.313770803078239624e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.323332175016987094e+03,-3.291029018904483110e+03,-7.849507756723460572e-01
7.018000000000000000e+03,-5.313864304350251587e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.323330732344425996e+03,-3.290969812430708316e+03,-7.547647380421084184e-01
7.019000000000000000e+03,-5.313864304350251587e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.323319786122295227e+03,-3.290915670811574728e+03,-7.240213205804789665e-01
7.020000000000000000e+03,-5.313864304350251587e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.323298189142658885e+03,-3.290862913170189131e+03,-6.952269914977208254e-01
7.021000000000000000e+03,-5.313957805622261731e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.322771345064519664e+03,-3.291385671110472686e+03,-6.584772347454845853e-01
7.022000000000000000e+03,-5.313957805622261731e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.322707597542870644e+03,-3.291361772399089659e+03,-6.377517757993629299e-01
7.023000000000000000e+03,-5.313957805622261731e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.322642127570333287e+03,-3.291353080807639344e+03,-6.149377756538195738e-01
7.024000000000000000e+03,-5.314051306894272784e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.322580190222704005e+03,-3.291356381327056170e+03,-5.936614351066180628e-01
7.025000000000000000e+03,-5.314051306894272784e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.322517184326722600e+03,-3.291372426310864739e+03,-5.743370928745481496e-01
7.026000000000000000e+03,-5.314051306894272784e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.322454194806718988e+03,-3.291398483866668357e+03,-5.572319009761743658e-01
7.027000000000000000e+03,-5.314051306894272784e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.322389776151265323e+03,-3.291430306471590029e+03,-5.447505246882805574e-01
7.028000000000000000e+03,-5.314144808166282928e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.322319184954348202e+03,-3.291469947830475121e+03,-5.344742136345361772e-01
7.029000000000000000e+03,-5.314144808166282928e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.322245620941128436e+03,-3.291514153914240524e+03,-5.273165750722879075e-01
7.030000000000000000e+03,-5.314144808166282928e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.322169337216849271e+03,-3.291563409939979920e+03,-5.243600112365138788e-01
7.031000000000000000e+03,-5.314238309439624572e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.321851138355797957e+03,-3.292017455642738241e+03,-5.172713278448730634e-01
7.032000000000000000e+03,-5.314238309439624572e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.321715174762553943e+03,-3.292132818212156508e+03,-5.234237603947594630e-01
7.033000000000000000e+03,-5.314331810711634716e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.321576467527406749e+03,-3.292245590717313462e+03,-5.295093733414251158e-01
7.034000000000000000e+03,-5.314331810711634716e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.321435486666714496e+03,-3.292355708987578055e+03,-5.371442738452202326e-01
7.035000000000000000e+03,-5.314425311983645770e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.321293411302081040e+03,-3.292461592782537991e+03,-5.458542294579080689e-01
7.036000000000000000e+03,-5.314425311983645770e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.321155460101680546e+03,-3.292560902927273219e+03,-5.575982775769627864e-01
7.037000000000000000e+03,-5.314425311983645770e+03,-3.284253353373712343e+03,0.000000000000000000e+00,-5.321014098370193096e+03,-3.292653951159647931e+03,-5.716936701796182518e-01
7.038000000000000000e+03,-5.314425311983645770e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.320874240469601318e+03,-3.292740924710616582e+03,-5.862061029032775705e-01
7.039000000000000000e+03,-5.314518813255657733e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.320735023035663289e+03,-3.292822202280035526e+03,-6.042914156910509371e-01
7.040000000000000000e+03,-5.314518813255657733e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.320596073610412532e+03,-3.292899212924002768e+03,-6.237102718876043062e-01
7.041000000000000000e+03,-5.314518813255657733e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.320557500804477058e+03,-3.293103180859073291e+03,-6.346785044338154602e-01
7.042000000000000000e+03,-5.314612314527667877e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.320352561647141556e+03,-3.293236372364880935e+03,-6.616074768034625464e-01
7.043000000000000000e+03,-5.314612314527667877e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.320150045260500519e+03,-3.293357565871263432e+03,-6.852546621910821090e-01
7.044000000000000000e+03,-5.314612314527667877e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.319954353185587024e+03,-3.293470706357741165e+03,-7.073589113990397248e-01
7.045000000000000000e+03,-5.314705815799679840e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.319759975418723116e+03,-3.293572386407198337e+03,-7.284009549128626082e-01
7.046000000000000000e+03,-5.314705815799679840e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.319570759641967925e+03,-3.293663364389014987e+03,-7.501596897729783109e-01
7.047000000000000000e+03,-5.314705815799679840e+03,-3.284142158446557914e+03,0.000000000000000000e+00,-5.319382825987931938e+03,-3.293746157334605414e+03,-7.724135864406429519e-01
