时间(s),真实位置X(m),真实位置Y(m),真实位置Z(m),UKF估计位置X(m),UKF估计位置Y(m),UKF估计位置Z(m)
5.105000000000000000e+03,-5.370713077876494026e+03,-3.044405896600958840e+03,0.000000000000000000e+00,-5.371574732184806635e+03,-3.034996778609591274e+03,8.142598454366861693e-02
5.106000000000000000e+03,-5.370900080420516133e+03,-3.044405896600958840e+03,0.000000000000000000e+00,-5.371598254627715505e+03,-3.034987738838970472e+03,7.798499761766092275e-02
5.107000000000000000e+03,-5.370993581692528096e+03,-3.044294701674594762e+03,0.000000000000000000e+00,-5.371621113407818484e+03,-3.034979146496856629e+03,7.438435385217978535e-02
5.108000000000000000e+03,-5.371180584237878065e+03,-3.044183506747440788e+03,0.000000000000000000e+00,-5.371643306205129193e+03,-3.034971007056481540e+03,7.062350413372506241e-02
5.109000000000000000e+03,-5.371367586781901082e+03,-3.044183506747440788e+03,0.000000000000000000e+00,-5.371664832854741690e+03,-3.034963326377393969e+03,6.670496573116618810e-02
5.110000000000000000e+03,-5.371461088053911226e+03,-3.044072311821077619e+03,0.000000000000000000e+00,-5.371685692950453813e+03,-3.034956108859900269e+03,6.262764517093991068e-02
5.111000000000000000e+03,-5.371648090599263014e+03,-3.043961116894713086e+03,0.000000000000000000e+00,-5.372988341955509895e+03,-3.034306889063578183e+03,9.999613999810004483e-02
5.112000000000000000e+03,-5.371835093143284212e+03,-3.043961116894713086e+03,0.000000000000000000e+00,-5.373016940515877650e+03,-3.034292656658251872e+03,9.686774358401356588e-02
5.113000000000000000e+03,-5.372022095687307228e+03,-3.043849921967559567e+03,0.000000000000000000e+00,-5.373044906894545420e+03,-3.034278758708613168e+03,9.358718727415277217e-02
5.114000000000000000e+03,-5.372022095687307228e+03,-3.043849921967559567e+03,0.000000000000000000e+00,-5.373072240850833623e+03,-3.034265198777542537e+03,9.015336667537809934e-02
5.115000000000000000e+03,-5.372209098232657198e+03,-3.043738727041195489e+03,0.000000000000000000e+00,-5.373098940631527512e+03,-3.034251982509194931e+03,8.656664432836980172e-02
5.116000000000000000e+03,-5.372396100776680214e+03,-3.043627532114831865e+03,0.000000000000000000e+00,-5.373125005494148354e+03,-3.034239113026094856e+03,8.282654373866088493e-02
5.117000000000000000e+03,-5.372583103320702321e+03,-3.043516337187677891e+03,0.000000000000000000e+00,-5.373150434057777602e+03,-3.034226594549592846e+03,7.893342795146718327e-02
5.118000000000000000e+03,-5.372676604594042146e+03,-3.043516337187677891e+03,0.000000000000000000e+00,-5.373175225789724209e+03,-3.034214432416554700e+03,7.488804043360616780e-02
5.119000000000000000e+03,-5.372863607138063344e+03,-3.043405142261313813e+03,0.000000000000000000e+00,-5.373199379458532349e+03,-3.034202629785748286e+03,7.068881356390652182e-02
5.120000000000000000e+03,-5.373050609682085451e+03,-3.043293947334949735e+03,0.000000000000000000e+00,-5.373222893274807575e+03,-3.034191191087198604e+03,6.633612525820342665e-02
5.121000000000000000e+03,-5.373237612227437239e+03,-3.043293947334949735e+03,0.000000000000000000e+00,-5.374505360896658203e+03,-3.033541337557603129e+03,9.978040782378730378e-02
5.122000000000000000e+03,-5.373331113499448293e+03,-3.043182752407796215e+03,0.000000000000000000e+00,-5.374533788604981964e+03,-3.033526859152560064e+03,9.768634575393075892e-02
5.123000000000000000e+03,-5.373518116043470400e+03,-3.043071557481432137e+03,0.000000000000000000e+00,-5.374561510108571383e+03,-3.033512765588224283e+03,9.544895299212469153e-02
5.124000000000000000e+03,-5.373705118588821279e+03,-3.043071557481432137e+03,0.000000000000000000e+00,-5.374588523716305644e+03,-3.033499062557570142e+03,9.306992623189658254e-02
5.125000000000000000e+03,-5.373798619860833242e+03,-3.042960362555068514e+03,0.000000000000000000e+00,-5.374614827364624944e+03,-3.033485754066110530e+03,9.054852791658835054e-02
5.126000000000000000e+03,-5.373985622404854439e+03,-3.042849167627914994e+03,0.000000000000000000e+00,-5.374640418328668602e+03,-3.033472844449794138e+03,8.788403838868125151e-02
5.127000000000000000e+03,-5.374172624948876546e+03,-3.042849167627914994e+03,0.000000000000000000e+00,-5.374665294961912878e+03,-3.033460339293480502e+03,8.507721717886029822e-02
5.128000000000000000e+03,-5.374359627494226515e+03,-3.042737972701550461e+03,0.000000000000000000e+00,-5.374689455141684448e+03,-3.033448242728647529e+03,8.212829650326108899e-02
5.129000000000000000e+03,-5.374453128766238478e+03,-3.042626777775187293e+03,0.000000000000000000e+00,-5.374712896842884220e+03,-3.033436558630928630e+03,7.903579122413878499e-02
5.130000000000000000e+03,-5.374640131310260585e+03,-3.042626777775187293e+03,0.000000000000000000e+00,-5.374735617846126843e+03,-3.033425292769881707e+03,7.580094318312086132e-02
5.131000000000000000e+03,-5.374827133855611464e+03,-3.042515582848032864e+03,0.000000000000000000e+00,-5.376041970222443524e+03,-3.032808602018098100e+03,9.709661786830488250e-02
5.132000000000000000e+03,-5.375014136399633571e+03,-3.042404387921669240e+03,0.000000000000000000e+00,-5.376071928056731849e+03,-3.032795730016441667e+03,9.623344233940284154e-02
5.133000000000000000e+03,-5.375107637671645534e+03,-3.042404387921669240e+03,0.000000000000000000e+00,-5.376101181930767780e+03,-3.032783339644112857e+03,9.523914329117316724e-02
5.134000000000000000e+03,-5.375201138943656588e+03,-3.042293192994515721e+03,0.000000000000000000e+00,-5.376129729892505566e+03,-3.032771435051072331e+03,9.411389081228677123e-02
5.135000000000000000e+03,-5.375388141489006557e+03,-3.042181998068151188e+03,0.000000000000000000e+00,-5.376157569871371379e+03,-3.032760020654890468e+03,9.285730418859639013e-02
5.136000000000000000e+03,-5.375575144033029574e+03,-3.042181998068151188e+03,0.000000000000000000e+00,-5.376184700148867705e+03,-3.032749102484449395e+03,9.146965076764090874e-02
5.137000000000000000e+03,-5.375762146577050771e+03,-3.042070803141788019e+03,0.000000000000000000e+00,-5.376211118437258847e+03,-3.032738684696956625e+03,8.995011877909731002e-02
5.138000000000000000e+03,-5.375855647850391506e+03,-3.041959608214633590e+03,0.000000000000000000e+00,-5.376236821848659019e+03,-3.032728772128175478e+03,8.829870047667076616e-02
5.139000000000000000e+03,-5.376042650394413613e+03,-3.041959608214633590e+03,0.000000000000000000e+00,-5.376261808590094006e+03,-3.032719370999398961e+03,8.651708136336760946e-02
5.140000000000000000e+03,-5.376229652938435720e+03,-3.041848413288269967e+03,0.000000000000000000e+00,-5.376286077145337913e+03,-3.032710485387384324e+03,8.460371472907773915e-02
5.141000000000000000e+03,-5.376416655483786599e+03,-3.041737218361905889e+03,0.000000000000000000e+00,-5.377568840644772536e+03,-3.031968009085982430e+03,9.764626170390396098e-02
5.142000000000000000e+03,-5.376510156755797652e+03,-3.041626023434751914e+03,0.000000000000000000e+00,-5.377597458294236276e+03,-3.031952825096335800e+03,9.522189224152594056e-02
5.143000000000000000e+03,-5.376697159299820669e+03,-3.041626023434751914e+03,0.000000000000000000e+00,-5.377625273050976830e+03,-3.031938070202226299e+03,9.266535852805773965e-02
5.144000000000000000e+03,-5.376884161845170638e+03,-3.041514828508388746e+03,0.000000000000000000e+00,-5.377652281259812298e+03,-3.031923748775683634e+03,8.997471125613598630e-02
5.145000000000000000e+03,-5.377071164389191836e+03,-3.041403633582024668e+03,0.000000000000000000e+00,-5.377678478846715734e+03,-3.031909866906520620e+03,8.715052016609137198e-02
5.146000000000000000e+03,-5.377164665661203799e+03,-3.041403633582024668e+03,0.000000000000000000e+00,-5.377703862361351639e+03,-3.031896428748677863e+03,8.419376803085321104e-02
5.147000000000000000e+03,-5.377351668205225906e+03,-3.041292438654870693e+03,0.000000000000000000e+00,-5.377728429049795523e+03,-3.031883437919637799e+03,8.110393652374725537e-02
5.148000000000000000e+03,-5.377538670750576784e+03,-3.041181243728507525e+03,0.000000000000000000e+00,-5.377752175657009502e+03,-3.031870900422571140e+03,7.788065247226111376e-02
5.149000000000000000e+03,-5.377632172022588747e+03,-3.041070048802142992e+03,0.000000000000000000e+00,-5.377775098596983298e+03,-3.031858820201958224e+03,7.452342416597296237e-02
5.150000000000000000e+03,-5.377819174566609945e+03,-3.041070048802142992e+03,0.000000000000000000e+00,-5.377797194454447890e+03,-3.031847200842803431e+03,7.103244567441160950e-02
5.151000000000000000e+03,-5.378006177111961733e+03,-3.040958853874988563e+03,0.000000000000000000e+00,-5.379103308925918100e+03,-3.031102578614169488e+03,1.053395833197813963e-01
5.152000000000000000e+03,-5.378099678383971877e+03,-3.040847658948625394e+03,0.000000000000000000e+00,-5.379130507245412446e+03,-3.031086843358225451e+03,1.040118122444034232e-01
5.153000000000000000e+03,-5.378286680927993984e+03,-3.040736464021471420e+03,0.000000000000000000e+00,-5.379156820638621866e+03,-3.031071566046588487e+03,1.025592520665725704e-01
5.154000000000000000e+03,-5.378380182200005038e+03,-3.040736464021471420e+03,0.000000000000000000e+00,-5.379182244442479714e+03,-3.031056752187187158e+03,1.009842191034744374e-01
5.155000000000000000e+03,-5.378567184745355917e+03,-3.040625269095107342e+03,0.000000000000000000e+00,-5.379206775873612060e+03,-3.031042406153166667e+03,9.928691874484552038e-02
5.156000000000000000e+03,-5.378754187289378933e+03,-3.040514074168743718e+03,0.000000000000000000e+00,-5.379230410571446555e+03,-3.031028532092726891e+03,9.746494167399105679e-02
5.157000000000000000e+03,-5.378847688561389987e+03,-3.040402879241589289e+03,0.000000000000000000e+00,-5.379253143135239952e+03,-3.031015135777137402e+03,9.551902222487107519e-02
5.158000000000000000e+03,-5.379034691106739956e+03,-3.040402879241589289e+03,0.000000000000000000e+00,-5.379274969976497232e+03,-3.031002221354157882e+03,9.345018638731517058e-02
5.159000000000000000e+03,-5.379221693650762063e+03,-3.040291684315226121e+03,0.000000000000000000e+00,-5.379295887211876106e+03,-3.030989793883647508e+03,9.125788132199164071e-02
5.160000000000000000e+03,-5.379315194922774026e+03,-3.040180489388862497e+03,0.000000000000000000e+00,-5.379315890130685148e+03,-3.030977858287737035e+03,8.894131990985915115e-02
5.161000000000000000e+03,-5.379502197468123995e+03,-3.040069294461708068e+03,0.000000000000000000e+00,-5.380609509407464429e+03,-3.030251217532802457e+03,9.282882612475053252e-02
5.162000000000000000e+03,-5.379689200012146102e+03,-3.040069294461708068e+03,0.000000000000000000e+00,-5.380635401149796962e+03,-3.030237202282312865e+03,9.229831093756007965e-02
5.163000000000000000e+03,-5.379782701284158065e+03,-3.039958099535344900e+03,0.000000000000000000e+00,-5.380660356328065973e+03,-3.030223744900749807e+03,9.165228228371830044e-02
5.164000000000000000e+03,-5.379969703828179263e+03,-3.039846904608980367e+03,0.000000000000000000e+00,-5.380684369648708525e+03,-3.030210850226407274e+03,9.089021346987108396e-02
5.165000000000000000e+03,-5.380156706373531051e+03,-3.039846904608980367e+03,0.000000000000000000e+00,-5.380707436573160521e+03,-3.030198523994789866e+03,9.001256271350449589e-02
5.166000000000000000e+03,-5.380250207645542105e+03,-3.039735709681826847e+03,0.000000000000000000e+00,-5.380729553056509758e+03,-3.030186771685208441e+03,8.901992225791371949e-02
5.167000000000000000e+03,-5.380437210189564212e+03,-3.039624514755463224e+03,0.000000000000000000e+00,-5.380750713763634849e+03,-3.030175597863646544e+03,8.791098468424290990e-02
5.168000000000000000e+03,-5.380624212734915091e+03,-3.039513319829099146e+03,0.000000000000000000e+00,-5.380770914497814374e+03,-3.030165008042778936e+03,8.668579760288791514e-02
5.169000000000000000e+03,-5.380717714006926144e+03,-3.039513319829099146e+03,0.000000000000000000e+00,-5.380790150395678211e+03,-3.030155008057956366e+03,8.534526655409718776e-02
5.170000000000000000e+03,-5.380904716550949161e+03,-3.039402124901945626e+03,0.000000000000000000e+00,-5.380808417035652383e+03,-3.030145602143726137e+03,8.388843401998741234e-02
5.171000000000000000e+03,-5.380998217822959305e+03,-3.039290929975581093e+03,0.000000000000000000e+00,-5.382075597148370434e+03,-3.029383367997059395e+03,1.009660721567383068e-01
5.172000000000000000e+03,-5.381091719096299130e+03,-3.039290929975581093e+03,0.000000000000000000e+00,-5.382098889066091942e+03,-3.029369648511465130e+03,1.004809625721639343e-01
5.173000000000000000e+03,-5.381278721640322146e+03,-3.039179735049217925e+03,0.000000000000000000e+00,-5.382121166138455010e+03,-3.029356509139041009e+03,9.988421950424952733e-02
5.174000000000000000e+03,-5.381465724184343344e+03,-3.039068540122063951e+03,0.000000000000000000e+00,-5.382142422415301553e+03,-3.029343955715987249e+03,9.917647845186916555e-02
5.175000000000000000e+03,-5.381559225456355307e+03,-3.038957345195699872e+03,0.000000000000000000e+00,-5.382162653392486391e+03,-3.029331993517887895e+03,9.835758234080560491e-02
5.176000000000000000e+03,-5.381746228001705276e+03,-3.038957345195699872e+03,0.000000000000000000e+00,-5.382181853734502511e+03,-3.029320627494698783e+03,9.742690902566630839e-02
5.177000000000000000e+03,-5.381933230545728293e+03,-3.038846150268546353e+03,0.000000000000000000e+00,-5.382200017548075266e+03,-3.029309862671778319e+03,9.638406269118365843e-02
5.178000000000000000e+03,-5.382026731817739346e+03,-3.038734955342182730e+03,0.000000000000000000e+00,-5.382217139612093888e+03,-3.029299705067465766e+03,9.523021540187937006e-02
5.179000000000000000e+03,-5.382213734363090225e+03,-3.038623760415818197e+03,0.000000000000000000e+00,-5.382233215490661678e+03,-3.029290159224634408e+03,9.396479501592591710e-02
5.180000000000000000e+03,-5.382400736907111423e+03,-3.038623760415818197e+03,0.000000000000000000e+00,-5.382248238958552975e+03,-3.029281230620383212e+03,9.258670135354241104e-02
5.181000000000000000e+03,-5.382494238179123386e+03,-3.038512565488664677e+03,0.000000000000000000e+00,-5.383528301862112130e+03,-3.028523389633248371e+03,9.346098549621816021e-02
5.182000000000000000e+03,-5.382681240724474264e+03,-3.038401370562300599e+03,0.000000000000000000e+00,-5.383550202294878545e+03,-3.028509127017989158e+03,9.198663850122151819e-02
5.183000000000000000e+03,-5.382774741996484408e+03,-3.038401370562300599e+03,0.000000000000000000e+00,-5.383571072874681704e+03,-3.028495428679787437e+03,9.040172696900994342e-02
5.184000000000000000e+03,-5.382961744540508334e+03,-3.038290175635936976e+03,0.000000000000000000e+00,-5.383590908564670826e+03,-3.028482299174200307e+03,8.870498693852396643e-02
5.185000000000000000e+03,-5.383148747084529532e+03,-3.038178980708783456e+03,0.000000000000000000e+00,-5.383609703802700096e+03,-3.028469743825138721e+03,8.689672842025353283e-02
5.186000000000000000e+03,-5.383242248357869357e+03,-3.038178980708783456e+03,0.000000000000000000e+00,-5.383627452612632624e+03,-3.028457767759271519e+03,8.497770442471286323e-02
5.187000000000000000e+03,-5.383429250901891464e+03,-3.038067785782418923e+03,0.000000000000000000e+00,-5.383644150377927872e+03,-3.028446374969596945e+03,8.294711854238551174e-02
5.188000000000000000e+03,-5.383616253445913571e+03,-3.037956590856055300e+03,0.000000000000000000e+00,-5.383659791437501553e+03,-3.028435571622487259e+03,8.080497529813357449e-02
5.189000000000000000e+03,-5.383709754719252487e+03,-3.037845395928901326e+03,0.000000000000000000e+00,-5.383674370197441021e+03,-3.028425361930885629e+03,7.855059476855547063e-02
5.190000000000000000e+03,-5.383803255991264450e+03,-3.037845395928901326e+03,0.000000000000000000e+00,-5.383687880691435566e+03,-3.028415750669024419e+03,7.618462546127785506e-02
5.191000000000000000e+03,-5.383990258535286557e+03,-3.037734201002537702e+03,0.000000000000000000e+00,-5.384984668729518489e+03,-3.027685590176904498e+03,9.747837696813817232e-02
5.192000000000000000e+03,-5.384083759807297611e+03,-3.037623006076173624e+03,0.000000000000000000e+00,-5.385007265453077707e+03,-3.027671700314500413e+03,9.655720665706946093e-02
5.193000000000000000e+03,-5.384270762352649399e+03,-3.037623006076173624e+03,0.000000000000000000e+00,-5.385028894663159008e+03,-3.027658388833082427e+03,9.553174097226990735e-02
5.194000000000000000e+03,-5.384364263624659543e+03,-3.037511811149019650e+03,0.000000000000000000e+00,-5.385049551757223526e+03,-3.027645661300031861e+03,9.440303918644021852e-02
5.195000000000000000e+03,-5.384551266168681650e+03,-3.037400616222656026e+03,0.000000000000000000e+00,-5.385069231830893841e+03,-3.027633523127075023e+03,9.317145603852422520e-02
5.196000000000000000e+03,-5.384738268714032529e+03,-3.037400616222656026e+03,0.000000000000000000e+00,-5.385087929143912334e+03,-3.027621978725415829e+03,9.183490237780828069e-02
5.197000000000000000e+03,-5.384831769986043582e+03,-3.037289421295502052e+03,0.000000000000000000e+00,-5.385105638414897840e+03,-3.027611033607376157e+03,9.039433337768215670e-02
5.198000000000000000e+03,-5.385018772530065689e+03,-3.037178226369137974e+03,0.000000000000000000e+00,-5.385122354949624423e+03,-3.027600692892347070e+03,8.885041445396418824e-02
